time,light,sound
12-5-17:28:55:1,42,20
12-5-17:28:55:2,41,15
12-5-17:28:55:3,42,99
12-5-17:28:55:4,42,36
12-5-17:28:55:5,42,32
12-5-17:28:55:6,42,116
12-5-17:28:55:7,42,91
12-5-17:28:55:8,42,31
12-5-17:28:55:9,42,35
12-5-17:28:56:10,41,28
12-5-17:28:56:1,42,177
12-5-17:28:56:2,42,499
12-5-17:28:56:3,42,189
12-5-17:28:56:4,42,86
12-5-17:28:56:5,42,50
12-5-17:28:56:6,42,40
12-5-17:28:56:7,40,40
12-5-17:28:56:8,40,23
12-5-17:28:56:9,39,26
12-5-17:28:57:10,40,30
12-5-17:28:57:1,40,37
12-5-17:28:57:2,40,25
12-5-17:28:57:3,39,22
12-5-17:28:57:4,40,26
12-5-17:28:57:5,39,18
12-5-17:28:57:6,39,20
12-5-17:28:57:7,39,19
12-5-17:28:57:8,39,18
12-5-17:28:57:9,40,26
12-5-17:28:58:10,41,22
12-5-17:28:58:1,41,32
12-5-17:28:58:2,40,23
12-5-17:28:58:3,41,23
12-5-17:28:58:4,40,17
12-5-17:28:58:5,41,17
12-5-17:28:58:6,40,20
12-5-17:28:58:7,41,24
12-5-17:28:58:8,41,14
12-5-17:28:58:9,42,19
12-5-17:28:59:10,41,29
12-5-17:28:59:1,40,20
12-5-17:28:59:2,40,15
12-5-17:28:59:3,41,14
12-5-17:28:59:4,39,19
12-5-17:28:59:5,39,12
12-5-17:28:59:6,41,19
12-5-17:28:59:7,38,16
12-5-17:28:59:8,39,17
12-5-17:28:59:9,39,13
12-5-17:29:0:10,39,11
12-5-17:29:0:1,39,12
12-5-17:29:0:2,39,18
12-5-17:29:0:3,39,11
12-5-17:29:0:4,38,13
12-5-17:29:0:5,38,13
12-5-17:29:0:6,39,15
12-5-17:29:0:7,39,10
12-5-17:29:0:8,39,12
12-5-17:29:0:9,39,12
12-5-17:29:1:10,39,19
12-5-17:29:1:1,39,15
12-5-17:29:1:2,39,11
12-5-17:29:1:3,39,11
12-5-17:29:1:4,40,12
12-5-17:29:1:5,39,11
12-5-17:29:1:6,39,10
12-5-17:29:1:7,39,12
12-5-17:29:1:8,39,12
12-5-17:29:1:9,40,26
12-5-17:29:2:10,39,14
12-5-17:29:2:1,39,15
12-5-17:29:2:2,39,22
12-5-17:29:2:3,39,14
12-5-17:29:2:4,41,13
12-5-17:29:2:5,40,13
12-5-17:29:2:6,39,11
12-5-17:29:2:7,40,13
12-5-17:29:2:8,39,15
12-5-17:29:2:9,39,14
12-5-17:29:3:10,41,16
12-5-17:29:3:1,39,15
12-5-17:29:3:2,39,13
12-5-17:29:3:3,40,22
12-5-17:29:3:4,40,15
12-5-17:29:3:5,40,17
12-5-17:29:3:6,39,14
12-5-17:29:3:7,39,15
12-5-17:29:3:8,42,12
12-5-17:29:3:9,40,13
12-5-17:29:4:10,41,27
12-5-17:29:4:1,39,19
12-5-17:29:4:2,39,14
12-5-17:29:4:3,40,17
12-5-17:29:4:4,40,14
12-5-17:29:4:5,40,13
12-5-17:29:4:6,40,13
12-5-17:29:4:7,40,14
12-5-17:29:4:8,40,12
12-5-17:29:4:9,40,25
12-5-17:29:5:10,40,23
12-5-17:29:5:1,40,18
12-5-17:29:5:2,41,10
12-5-17:29:5:3,40,11
12-5-17:29:5:4,40,12
12-5-17:29:5:5,40,13
12-5-17:29:5:6,40,12
12-5-17:29:5:7,40,12
12-5-17:29:5:8,40,16
12-5-17:29:5:9,41,15
12-5-17:29:6:10,40,12
12-5-17:29:6:1,40,14
12-5-17:29:6:2,40,11
12-5-17:29:6:3,40,16
12-5-17:29:6:4,40,12
12-5-17:29:6:5,41,14
12-5-17:29:6:6,40,12
12-5-17:29:6:7,40,15
12-5-17:29:6:8,39,12
12-5-17:29:6:9,39,12
12-5-17:29:7:10,39,13
12-5-17:29:7:1,40,13
12-5-17:29:7:2,39,14
12-5-17:29:7:3,41,15
12-5-17:29:7:4,39,18
12-5-17:29:7:5,40,15
12-5-17:29:7:6,40,22
12-5-17:29:7:7,40,18
12-5-17:29:7:8,40,23
12-5-17:29:7:9,39,19
12-5-17:29:8:10,38,17
12-5-17:29:8:1,38,20
12-5-17:29:8:2,38,20
12-5-17:29:8:3,39,25
12-5-17:29:8:4,38,23
12-5-17:29:8:5,39,27
12-5-17:29:8:6,39,27
12-5-17:29:8:7,39,21
12-5-17:29:8:8,39,25
12-5-17:29:8:9,39,23
12-5-17:29:9:10,40,25
12-5-17:29:9:1,38,22
12-5-17:29:9:2,39,23
12-5-17:29:9:3,39,23
12-5-17:29:9:4,37,26
12-5-17:29:9:5,39,18
12-5-17:29:9:6,39,17
12-5-17:29:9:7,39,23
12-5-17:29:9:8,39,22
12-5-17:29:9:9,39,30
12-5-17:29:10:10,39,18
12-5-17:29:10:1,40,32
12-5-17:29:10:2,39,29
12-5-17:29:10:3,39,21
12-5-17:29:10:4,38,25
12-5-17:29:10:5,39,20
12-5-17:29:10:6,38,31
12-5-17:29:10:7,38,18
12-5-17:29:10:8,38,16
12-5-17:29:10:9,40,19
12-5-17:29:11:10,38,16
12-5-17:29:11:1,38,22
12-5-17:29:11:2,39,21
12-5-17:29:11:3,38,15
12-5-17:29:11:4,38,21
12-5-17:29:11:5,38,20
12-5-17:29:11:6,38,17
12-5-17:29:11:7,38,24
12-5-17:29:11:8,39,26
12-5-17:29:11:9,39,16
12-5-17:29:12:10,38,15
12-5-17:29:12:1,38,15
12-5-17:29:12:2,38,16
12-5-17:29:12:3,38,21
12-5-17:29:12:4,38,18
12-5-17:29:12:5,38,18
12-5-17:29:12:6,38,21
12-5-17:29:12:7,38,21
12-5-17:29:12:8,38,21
12-5-17:29:12:9,38,16
12-5-17:29:13:10,38,19
12-5-17:29:13:1,38,15
12-5-17:29:13:2,38,25
12-5-17:29:13:3,38,16
12-5-17:29:13:4,38,17
12-5-17:29:13:5,38,19
12-5-17:29:13:6,38,22
12-5-17:29:13:7,37,18
12-5-17:29:13:8,39,27
12-5-17:29:13:9,39,16
12-5-17:29:14:10,38,17
12-5-17:29:14:1,38,17
12-5-17:29:14:2,39,20
12-5-17:29:14:3,40,20
12-5-17:29:14:4,41,29
12-5-17:29:14:5,39,21
12-5-17:29:14:6,39,23
12-5-17:29:14:7,40,15
12-5-17:29:14:8,39,15
12-5-17:29:14:9,39,15
12-5-17:29:15:10,40,15
12-5-17:29:15:1,41,12
12-5-17:29:15:2,41,15
12-5-17:29:15:3,41,15
12-5-17:29:15:4,40,17
12-5-17:29:15:5,40,14
12-5-17:29:15:6,39,19
12-5-17:29:15:7,41,27
12-5-17:29:15:8,39,15
12-5-17:29:15:9,39,16
12-5-17:29:16:10,40,24
12-5-17:29:16:1,39,21
12-5-17:29:16:2,40,31
12-5-17:29:16:3,40,14
12-5-17:29:16:4,40,16
12-5-17:29:16:5,40,17
12-5-17:29:16:6,40,20
12-5-17:29:16:7,40,16
12-5-17:29:16:8,40,13
12-5-17:29:16:9,40,18
12-5-17:29:17:10,40,12
12-5-17:29:17:1,41,19
12-5-17:29:17:2,40,16
12-5-17:29:17:3,40,21
12-5-17:29:17:4,40,16
12-5-17:29:17:5,40,24
12-5-17:29:17:6,41,17
12-5-17:29:17:7,40,19
12-5-17:29:17:8,40,20
12-5-17:29:17:9,40,15
12-5-17:29:18:10,40,16
12-5-17:29:18:1,39,14
12-5-17:29:18:2,41,16
12-5-17:29:18:3,38,17
12-5-17:29:18:4,39,21
12-5-17:29:18:5,38,17
12-5-17:29:18:6,38,14
12-5-17:29:18:7,38,16
12-5-17:29:18:8,38,14
12-5-17:29:18:9,38,18
12-5-17:29:19:10,38,16
12-5-17:29:19:1,38,16
12-5-17:29:19:2,38,14
12-5-17:29:19:3,38,13
12-5-17:29:19:4,38,15
12-5-17:29:19:5,39,17
12-5-17:29:19:6,39,18
12-5-17:29:19:7,40,12
12-5-17:29:19:8,40,17
12-5-17:29:19:9,39,17
12-5-17:29:20:10,41,16
12-5-17:29:20:1,39,15
12-5-17:29:20:2,40,13
12-5-17:29:20:3,40,14
12-5-17:29:20:4,40,14
12-5-17:29:20:5,40,31
12-5-17:29:20:6,40,12
12-5-17:29:20:7,40,14
12-5-17:29:20:8,40,12
12-5-17:29:20:9,40,12
12-5-17:29:21:10,39,14
12-5-17:29:21:1,40,17
12-5-17:29:21:2,40,20
12-5-17:29:21:3,40,17
12-5-17:29:21:4,39,21
12-5-17:29:21:5,40,14
12-5-17:29:21:6,40,14
12-5-17:29:21:7,40,15
12-5-17:29:21:8,40,14
12-5-17:29:21:9,40,13
12-5-17:29:22:10,40,15
12-5-17:29:22:1,40,11
12-5-17:29:22:2,39,17
12-5-17:29:22:3,40,12
12-5-17:29:22:4,40,13
12-5-17:29:22:5,40,11
12-5-17:29:22:6,40,11
12-5-17:29:22:7,40,10
12-5-17:29:22:8,40,11
12-5-17:29:22:9,39,12
12-5-17:29:23:10,41,13
12-5-17:29:23:1,40,13
12-5-17:29:23:2,38,12
12-5-17:29:23:3,38,12
12-5-17:29:23:4,38,12
12-5-17:29:23:5,40,11
12-5-17:29:23:6,39,13
12-5-17:29:23:7,39,15
12-5-17:29:23:8,39,15
12-5-17:29:23:9,39,10
12-5-17:29:24:10,39,13
12-5-17:29:24:1,40,14
12-5-17:29:24:2,39,9
12-5-17:29:24:3,39,15
12-5-17:29:24:4,38,15
12-5-17:29:24:5,38,13
12-5-17:29:24:6,38,12
12-5-17:29:24:7,38,12
12-5-17:29:24:8,37,17
12-5-17:29:24:9,40,10
12-5-17:29:25:10,39,10
12-5-17:29:25:1,38,11
12-5-17:29:25:2,39,10
12-5-17:29:25:3,39,11
12-5-17:29:25:4,39,20
12-5-17:29:25:5,38,10
12-5-17:29:25:6,40,9
12-5-17:29:25:7,40,11
12-5-17:29:25:8,39,9
12-5-17:29:25:9,40,11
12-5-17:29:26:10,39,12
12-5-17:29:26:1,39,14
12-5-17:29:26:2,39,12
12-5-17:29:26:3,40,10
12-5-17:29:26:4,39,12
12-5-17:29:26:5,40,12
12-5-17:29:26:6,39,14
12-5-17:29:26:7,40,10
12-5-17:29:26:8,39,11
12-5-17:29:26:9,38,12
12-5-17:29:27:10,39,12
12-5-17:29:27:1,39,13
12-5-17:29:27:2,39,11
12-5-17:29:27:3,39,23
12-5-17:29:27:4,39,10
12-5-17:29:27:5,39,10
12-5-17:29:27:6,38,10
12-5-17:29:27:7,39,11
12-5-17:29:27:8,39,12
12-5-17:29:27:9,39,13
12-5-17:29:28:10,40,10
12-5-17:29:28:1,40,14
12-5-17:29:28:2,40,12
12-5-17:29:28:3,39,10
12-5-17:29:28:4,39,14
12-5-17:29:28:5,39,14
12-5-17:29:28:6,38,18
12-5-17:29:28:7,39,11
12-5-17:29:28:8,39,13
12-5-17:29:28:9,39,17
12-5-17:29:29:10,39,15
12-5-17:29:29:1,39,18
12-5-17:29:29:2,39,14
12-5-17:29:29:3,39,17
12-5-17:29:29:4,40,14
12-5-17:29:29:5,40,21
12-5-17:29:29:6,39,25
12-5-17:29:29:7,39,19
12-5-17:29:29:8,40,22
12-5-17:29:29:9,39,21
12-5-17:29:30:10,39,16
12-5-17:29:30:1,38,19
12-5-17:29:30:2,39,17
12-5-17:29:30:3,39,20
12-5-17:29:30:4,39,25
12-5-17:29:30:5,39,20
12-5-17:29:30:6,39,13
12-5-17:29:30:7,39,26
12-5-17:29:30:8,39,20
12-5-17:29:30:9,40,17
12-5-17:29:31:10,39,23
12-5-17:29:31:1,41,22
12-5-17:29:31:2,39,22
12-5-17:29:31:3,39,14
12-5-17:29:31:4,38,11
12-5-17:29:31:5,40,13
12-5-17:29:31:6,40,38
12-5-17:29:31:7,41,30
12-5-17:29:31:8,39,19
12-5-17:29:31:9,40,15
12-5-17:29:32:10,40,25
12-5-17:29:32:1,39,17
12-5-17:29:32:2,40,38
12-5-17:29:32:3,40,197
12-5-17:29:32:4,40,74
12-5-17:29:32:5,40,30
12-5-17:29:32:6,39,19
12-5-17:29:32:7,40,26
12-5-17:29:32:8,39,11
12-5-17:29:32:9,38,22
12-5-17:29:33:10,39,30
12-5-17:29:33:1,39,27
12-5-17:29:33:2,38,13
12-5-17:29:33:3,40,180
12-5-17:29:33:4,40,60
12-5-17:29:33:5,40,25
12-5-17:29:33:6,39,22
12-5-17:29:33:7,40,11
12-5-17:29:33:8,39,15
12-5-17:29:33:9,39,15
12-5-17:29:34:10,38,13
12-5-17:29:34:1,39,15
12-5-17:29:34:2,39,24
12-5-17:29:34:3,39,17
12-5-17:29:34:4,39,19
12-5-17:29:34:5,39,12
12-5-17:29:34:6,39,13
12-5-17:29:34:7,39,19
12-5-17:29:34:8,40,27
12-5-17:29:34:9,39,22
12-5-17:29:35:10,39,15
12-5-17:29:35:1,39,17
12-5-17:29:35:2,39,28
12-5-17:29:35:3,39,19
12-5-17:29:35:4,39,22
12-5-17:29:35:5,40,20
12-5-17:29:35:6,40,23
12-5-17:29:35:7,38,16
12-5-17:29:35:8,39,14
12-5-17:29:35:9,38,18
12-5-17:29:36:10,39,21
12-5-17:29:36:1,39,25
12-5-17:29:36:2,40,21
12-5-17:29:36:3,38,20
12-5-17:29:36:4,40,33
12-5-17:29:36:5,40,25
12-5-17:29:36:6,40,24
12-5-17:29:36:7,40,24
12-5-17:29:36:8,39,19
12-5-17:29:36:9,39,20
12-5-17:29:37:10,39,23
12-5-17:29:37:1,39,21
12-5-17:29:37:2,38,29
12-5-17:29:37:3,40,24
12-5-17:29:37:4,38,19
12-5-17:29:37:5,39,23
12-5-17:29:37:6,40,39
12-5-17:29:37:7,40,53
12-5-17:29:37:8,40,28
12-5-17:29:37:9,40,55
12-5-17:29:38:10,40,48
12-5-17:29:38:1,40,106
12-5-17:29:38:2,39,158
12-5-17:29:38:3,39,158
12-5-17:29:38:4,39,60
12-5-17:29:38:5,40,74
12-5-17:29:38:6,40,74
12-5-17:29:38:7,40,103
12-5-17:29:38:8,40,76
12-5-17:29:38:9,40,60
12-5-17:29:39:10,41,84
12-5-17:29:39:1,40,76
12-5-17:29:39:2,40,59
12-5-17:29:39:3,40,71
12-5-17:29:39:4,39,33
12-5-17:29:39:5,40,84
12-5-17:29:39:6,39,78
12-5-17:29:39:7,40,65
12-5-17:29:39:8,40,78
12-5-17:29:39:9,40,38
12-5-17:29:40:10,39,86
12-5-17:29:40:1,40,32
12-5-17:29:40:2,40,49
12-5-17:29:40:3,40,31
12-5-17:29:40:4,40,25
12-5-17:29:40:5,39,57
12-5-17:29:40:6,39,138
12-5-17:29:40:7,39,45
12-5-17:29:40:8,40,28
12-5-17:29:40:9,40,34
12-5-17:29:41:10,38,26
12-5-17:29:41:1,40,41
12-5-17:29:41:2,39,40
12-5-17:29:41:3,41,39
12-5-17:29:41:4,40,61
12-5-17:29:41:5,39,55
12-5-17:29:41:6,39,26
12-5-17:29:41:7,39,31
12-5-17:29:41:8,40,125
12-5-17:29:41:9,39,41
12-5-17:29:42:10,40,27
12-5-17:29:42:1,40,29
12-5-17:29:42:2,39,61
12-5-17:29:42:3,40,30
12-5-17:29:42:4,39,42
12-5-17:29:42:5,39,24
12-5-17:29:42:6,38,16
12-5-17:29:42:7,40,32
12-5-17:29:42:8,38,46
12-5-17:29:42:9,37,15
12-5-17:29:43:10,37,18
12-5-17:29:43:1,37,13
12-5-17:29:43:2,37,16
12-5-17:29:43:3,37,22
12-5-17:29:43:4,37,21
12-5-17:29:43:5,37,27
12-5-17:29:43:6,36,17
12-5-17:29:43:7,37,26
12-5-17:29:43:8,37,20
12-5-17:29:43:9,38,28
12-5-17:29:44:10,37,12
12-5-17:29:44:1,37,13
12-5-17:29:44:2,37,15
12-5-17:29:44:3,37,17
12-5-17:29:44:4,37,16
12-5-17:29:44:5,37,13
12-5-17:29:44:6,38,12
12-5-17:29:44:7,40,30
12-5-17:29:44:8,39,25
12-5-17:29:44:9,39,24
12-5-17:29:45:10,39,25
12-5-17:29:45:1,38,18
12-5-17:29:45:2,39,18
12-5-17:29:45:3,40,30
12-5-17:29:45:4,39,30
12-5-17:29:45:5,39,29
12-5-17:29:45:6,40,43
12-5-17:29:45:7,40,32
12-5-17:29:45:8,40,31
12-5-17:29:45:9,40,24
12-5-17:29:46:10,39,23
12-5-17:29:46:1,40,32
12-5-17:29:46:2,38,32
12-5-17:29:46:3,39,40
12-5-17:29:46:4,39,26
12-5-17:29:46:5,39,33
12-5-17:29:46:6,38,23
12-5-17:29:46:7,40,30
12-5-17:29:46:8,40,32
12-5-17:29:46:9,40,35
12-5-17:29:47:10,40,22
12-5-17:29:47:1,38,22
12-5-17:29:47:2,39,24
12-5-17:29:47:3,38,51
12-5-17:29:47:4,40,27
12-5-17:29:47:5,39,35
12-5-17:29:47:6,39,33
12-5-17:29:47:7,38,25
12-5-17:29:47:8,39,27
12-5-17:29:47:9,38,28
12-5-17:29:48:10,38,28
12-5-17:29:48:1,39,30
12-5-17:29:48:2,40,18
12-5-17:29:48:3,39,25
12-5-17:29:48:4,39,31
12-5-17:29:48:5,39,27
12-5-17:29:48:6,39,19
12-5-17:29:48:7,40,26
12-5-17:29:48:8,38,16
12-5-17:29:48:9,38,15
12-5-17:29:49:10,38,20
12-5-17:29:49:1,38,19
12-5-17:29:49:2,38,18
12-5-17:29:49:3,38,23
12-5-17:29:49:4,38,13
12-5-17:29:49:5,39,12
12-5-17:29:49:6,39,14
12-5-17:29:49:7,38,21
12-5-17:29:49:8,39,18
12-5-17:29:49:9,40,11
12-5-17:29:50:10,38,14
12-5-17:29:50:1,38,12
12-5-17:29:50:2,38,12
12-5-17:29:50:3,38,18
12-5-17:29:50:4,37,16
12-5-17:29:50:5,38,17
12-5-17:29:50:6,39,23
12-5-17:29:50:7,38,20
12-5-17:29:50:8,39,16
12-5-17:29:50:9,38,14
12-5-17:29:51:10,38,16
12-5-17:29:51:1,40,15
12-5-17:29:51:2,39,11
12-5-17:29:51:3,37,15
12-5-17:29:51:4,38,13
12-5-17:29:51:5,38,14
12-5-17:29:51:6,38,13
12-5-17:29:51:7,38,16
12-5-17:29:51:8,38,19
12-5-17:29:51:9,38,10
12-5-17:29:52:10,38,11
12-5-17:29:52:1,37,14
12-5-17:29:52:2,38,10
12-5-17:29:52:3,38,12
12-5-17:29:52:4,38,17
12-5-17:29:52:5,38,15
12-5-17:29:52:6,38,22
12-5-17:29:52:7,37,16
12-5-17:29:52:8,36,11
12-5-17:29:52:9,37,11
12-5-17:29:53:10,35,14
12-5-17:29:53:1,36,12
12-5-17:29:53:2,36,15
12-5-17:29:53:3,36,14
12-5-17:29:53:4,36,9
12-5-17:29:53:5,36,11
12-5-17:29:53:6,36,11
12-5-17:29:53:7,36,9
12-5-17:29:53:8,36,9
12-5-17:29:53:9,36,10
12-5-17:29:54:10,36,12
12-5-17:29:54:1,36,12
12-5-17:29:54:2,36,12
12-5-17:29:54:3,36,12
12-5-17:29:54:4,37,14
12-5-17:29:54:5,36,13
12-5-17:29:54:6,36,11
12-5-17:29:54:7,36,12
12-5-17:29:54:8,36,12
12-5-17:29:54:9,37,9
12-5-17:29:55:10,36,17
12-5-17:29:55:1,35,14
12-5-17:29:55:2,36,13
12-5-17:29:55:3,36,18
12-5-17:29:55:4,36,12
12-5-17:29:55:5,35,22
12-5-17:29:55:6,37,13
12-5-17:29:55:7,36,12
12-5-17:29:55:8,37,13
12-5-17:29:55:9,37,13
12-5-17:29:56:10,37,13
12-5-17:29:56:1,37,11
12-5-17:29:56:2,37,20
12-5-17:29:56:3,37,18
12-5-17:29:56:4,36,12
12-5-17:29:56:5,36,12
12-5-17:29:56:6,36,17
12-5-17:29:56:7,37,15
12-5-17:29:56:8,37,13
12-5-17:29:56:9,37,10
12-5-17:29:57:10,36,17
12-5-17:29:57:1,36,16
12-5-17:29:57:2,37,12
12-5-17:29:57:3,38,10
12-5-17:29:57:4,38,14
12-5-17:29:57:5,38,12
12-5-17:29:57:6,37,12
12-5-17:29:57:7,37,10
12-5-17:29:57:8,37,20
12-5-17:29:57:9,38,14
12-5-17:29:58:10,37,13
12-5-17:29:58:1,37,14
12-5-17:29:58:2,38,16
12-5-17:29:58:3,38,17
12-5-17:29:58:4,38,14
12-5-17:29:58:5,38,14
12-5-17:29:58:6,38,14
12-5-17:29:58:7,38,17
12-5-17:29:58:8,38,18
12-5-17:29:58:9,38,12
12-5-17:29:59:10,38,15
12-5-17:29:59:1,37,12
12-5-17:29:59:2,37,13
12-5-17:29:59:3,38,13
12-5-17:29:59:4,38,15
12-5-17:29:59:5,39,15
12-5-17:29:59:6,38,14
12-5-17:29:59:7,38,13
12-5-17:29:59:8,38,15
12-5-17:29:59:9,38,15
12-5-17:30:0:10,38,15
12-5-17:30:0:1,37,27
12-5-17:30:0:2,37,16
12-5-17:30:0:3,37,19
12-5-17:30:0:4,37,18
12-5-17:30:0:5,37,21
12-5-17:30:0:6,37,22
12-5-17:30:0:7,38,29
12-5-17:30:0:8,39,31
12-5-17:30:0:9,38,25
12-5-17:30:1:10,40,30
12-5-17:30:1:1,39,33
12-5-17:30:1:2,39,28
12-5-17:30:1:3,38,33
12-5-17:30:1:4,38,25
12-5-17:30:1:5,38,28
12-5-17:30:1:6,38,34
12-5-17:30:1:7,38,27
12-5-17:30:1:8,39,28
12-5-17:30:1:9,38,29
12-5-17:30:2:10,39,27
12-5-17:30:2:1,39,31
12-5-17:30:2:2,39,32
12-5-17:30:2:3,39,22
12-5-17:30:2:4,38,21
12-5-17:30:2:5,37,16
12-5-17:30:2:6,37,22
12-5-17:30:2:7,38,20
12-5-17:30:2:8,37,28
12-5-17:30:2:9,38,27
12-5-17:30:3:10,38,20
12-5-17:30:3:1,39,23
12-5-17:30:3:2,38,19
12-5-17:30:3:3,39,24
12-5-17:30:3:4,37,14
12-5-17:30:3:5,37,15
12-5-17:30:3:6,38,14
12-5-17:30:3:7,39,15
12-5-17:30:3:8,37,17
12-5-17:30:3:9,37,17
12-5-17:30:4:10,38,17
12-5-17:30:4:1,38,15
12-5-17:30:4:2,37,18
12-5-17:30:4:3,38,22
12-5-17:30:4:4,38,17
12-5-17:30:4:5,37,20
12-5-17:30:4:6,38,14
12-5-17:30:4:7,38,20
12-5-17:30:4:8,38,27
12-5-17:30:4:9,37,13
12-5-17:30:5:10,37,14
12-5-17:30:5:1,37,17
12-5-17:30:5:2,37,13
12-5-17:30:5:3,37,21
12-5-17:30:5:4,38,13
12-5-17:30:5:5,38,14
12-5-17:30:5:6,37,12
12-5-17:30:5:7,38,11
12-5-17:30:5:8,38,14
12-5-17:30:5:9,38,15
12-5-17:30:6:10,38,13
12-5-17:30:6:1,37,15
12-5-17:30:6:2,37,12
12-5-17:30:6:3,37,10
12-5-17:30:6:4,37,15
12-5-17:30:6:5,38,15
12-5-17:30:6:6,36,11
12-5-17:30:6:7,36,23
12-5-17:30:6:8,36,13
12-5-17:30:6:9,36,20
12-5-17:30:7:10,36,13
12-5-17:30:7:1,38,21
12-5-17:30:7:2,36,16
12-5-17:30:7:3,35,22
12-5-17:30:7:4,36,17
12-5-17:30:7:5,36,14
12-5-17:30:7:6,38,22
12-5-17:30:7:7,38,15
12-5-17:30:7:8,37,20
12-5-17:30:7:9,39,15
12-5-17:30:8:10,38,20
12-5-17:30:8:1,38,20
12-5-17:30:8:2,38,29
12-5-17:30:8:3,38,23
12-5-17:30:8:4,38,32
12-5-17:30:8:5,38,32
12-5-17:30:8:6,38,27
12-5-17:30:8:7,38,28
12-5-17:30:8:8,38,32
12-5-17:30:8:9,38,32
12-5-17:30:9:10,37,29
12-5-17:30:9:1,38,30
12-5-17:30:9:2,38,30
12-5-17:30:9:3,37,50
12-5-17:30:9:4,38,43
12-5-17:30:9:5,39,45
12-5-17:30:9:6,39,33
12-5-17:30:9:7,39,37
12-5-17:30:9:8,38,30
12-5-17:30:9:9,37,35
12-5-17:30:10:10,38,28
12-5-17:30:10:1,38,25
12-5-17:30:10:2,38,29
12-5-17:30:10:3,38,32
12-5-17:30:10:4,37,26
12-5-17:30:10:5,37,26
12-5-17:30:10:6,37,20
12-5-17:30:10:7,37,26
12-5-17:30:10:8,38,25
12-5-17:30:10:9,38,21
12-5-17:30:11:10,37,22
12-5-17:30:11:1,36,20
12-5-17:30:11:2,37,23
12-5-17:30:11:3,38,25
12-5-17:30:11:4,37,21
12-5-17:30:11:5,37,21
12-5-17:30:11:6,35,20
12-5-17:30:11:7,37,21
12-5-17:30:11:8,36,24
12-5-17:30:11:9,38,27
12-5-17:30:12:10,38,26
12-5-17:30:12:1,38,29
12-5-17:30:12:2,37,21
12-5-17:30:12:3,37,19
12-5-17:30:12:4,38,17
12-5-17:30:12:5,38,19
12-5-17:30:12:6,37,20
12-5-17:30:12:7,37,15
12-5-17:30:12:8,37,23
12-5-17:30:12:9,37,16
12-5-17:30:13:10,37,18
12-5-17:30:13:1,37,16
12-5-17:30:13:2,37,28
12-5-17:30:13:3,37,23
12-5-17:30:13:4,37,18
12-5-17:30:13:5,37,19
12-5-17:30:13:6,36,17
12-5-17:30:13:7,36,14
12-5-17:30:13:8,36,13
12-5-17:30:13:9,36,16
12-5-17:30:14:10,36,14
12-5-17:30:14:1,36,15
12-5-17:30:14:2,36,15
12-5-17:30:14:3,36,15
12-5-17:30:14:4,37,16
12-5-17:30:14:5,36,18
12-5-17:30:14:6,37,15
12-5-17:30:14:7,36,12
12-5-17:30:14:8,36,12
12-5-17:30:14:9,36,18
12-5-17:30:15:10,37,14
12-5-17:30:15:1,36,18
12-5-17:30:15:2,36,24
12-5-17:30:15:3,35,14
12-5-17:30:15:4,35,12
12-5-17:30:15:5,35,16
12-5-17:30:15:6,35,21
12-5-17:30:15:7,35,12
12-5-17:30:15:8,36,14
12-5-17:30:15:9,37,26
12-5-17:30:16:10,36,30
12-5-17:30:16:1,36,17
12-5-17:30:16:2,36,13
12-5-17:30:16:3,36,16
12-5-17:30:16:4,35,16
12-5-17:30:16:5,36,22
12-5-17:30:16:6,37,12
12-5-17:30:16:7,36,30
12-5-17:30:16:8,35,16
12-5-17:30:16:9,35,18
12-5-17:30:17:10,36,12
12-5-17:30:17:1,35,15
12-5-17:30:17:2,37,33
12-5-17:30:17:3,35,24
12-5-17:30:17:4,35,13
12-5-17:30:17:5,35,13
12-5-17:30:17:6,36,14
12-5-17:30:17:7,36,16
12-5-17:30:17:8,36,19
12-5-17:30:17:9,36,19
12-5-17:30:18:10,36,13
12-5-17:30:18:1,36,17
12-5-17:30:18:2,35,16
12-5-17:30:18:3,35,27
12-5-17:30:18:4,36,15
12-5-17:30:18:5,35,16
12-5-17:30:18:6,35,18
12-5-17:30:18:7,36,19
12-5-17:30:18:8,36,14
12-5-17:30:18:9,35,20
12-5-17:30:19:10,36,44
12-5-17:30:19:1,36,23
12-5-17:30:19:2,37,24
12-5-17:30:19:3,35,23
12-5-17:30:19:4,36,26
12-5-17:30:19:5,36,33
12-5-17:30:19:6,35,20
12-5-17:30:19:7,35,38
12-5-17:30:19:8,36,54
12-5-17:30:19:9,35,20
12-5-17:30:20:10,36,23
12-5-17:30:20:1,36,23
12-5-17:30:20:2,36,26
12-5-17:30:20:3,36,26
12-5-17:30:20:4,37,14
12-5-17:30:20:5,35,21
12-5-17:30:20:6,35,20
12-5-17:30:20:7,36,13
12-5-17:30:20:8,35,13
12-5-17:30:20:9,36,14
12-5-17:30:21:10,36,13
12-5-17:30:21:1,35,12
12-5-17:30:21:2,35,15
12-5-17:30:21:3,34,21
12-5-17:30:21:4,35,15
12-5-17:30:21:5,37,16
12-5-17:30:21:6,37,15
12-5-17:30:21:7,35,14
12-5-17:30:21:8,35,18
12-5-17:30:21:9,34,24
12-5-17:30:22:10,36,31
12-5-17:30:22:1,35,15
12-5-17:30:22:2,36,15
12-5-17:30:22:3,36,80
12-5-17:30:22:4,35,22
