time,light,sound
12-5-17:29:14:2,12,11
12-5-17:29:14:3,12,12
12-5-17:29:14:4,12,8
12-5-17:29:14:5,12,8
12-5-17:29:14:6,12,9
12-5-17:29:14:7,12,10
12-5-17:29:14:8,12,10
12-5-17:29:14:9,12,12
12-5-17:29:15:10,12,8
12-5-17:29:15:1,12,11
12-5-17:29:15:2,13,8
12-5-17:29:15:3,12,12
12-5-17:29:15:4,12,12
12-5-17:29:15:5,13,13
12-5-17:29:15:6,12,9
12-5-17:29:15:7,12,11
12-5-17:29:15:8,12,13
12-5-17:29:15:9,12,11
12-5-17:29:16:10,12,18
12-5-17:29:16:1,12,9
12-5-17:29:16:2,13,15
12-5-17:29:16:3,12,16
12-5-17:29:16:4,12,10
12-5-17:29:16:5,12,9
12-5-17:29:16:6,12,10
12-5-17:29:16:7,12,10
12-5-17:29:16:8,11,9
12-5-17:29:16:9,12,9
12-5-17:29:17:10,12,9
12-5-17:29:17:1,11,11
12-5-17:29:17:2,12,11
12-5-17:29:17:3,12,12
12-5-17:29:17:4,12,11
12-5-17:29:17:5,12,9
12-5-17:29:17:6,12,11
12-5-17:29:17:7,12,8
12-5-17:29:17:8,12,10
12-5-17:29:17:9,12,12
12-5-17:29:18:10,12,8
12-5-17:29:18:1,11,9
12-5-17:29:18:2,12,9
12-5-17:29:18:3,12,11
12-5-17:29:18:4,12,11
12-5-17:29:18:5,12,9
12-5-17:29:18:6,12,11
12-5-17:29:18:7,12,11
12-5-17:29:18:8,12,11
12-5-17:29:18:9,12,9
12-5-17:29:19:10,12,10
12-5-17:29:19:1,12,9
12-5-17:29:19:2,12,8
12-5-17:29:19:3,12,9
12-5-17:29:19:4,12,9
12-5-17:29:19:5,12,10
12-5-17:29:19:6,12,22
12-5-17:29:19:7,13,9
12-5-17:29:19:8,11,9
12-5-17:29:19:9,11,10
12-5-17:29:20:10,12,9
12-5-17:29:20:1,12,12
12-5-17:29:20:2,11,10
12-5-17:29:20:3,12,14
12-5-17:29:20:4,12,11
12-5-17:29:20:5,12,12
12-5-17:29:20:6,12,10
12-5-17:29:20:7,12,9
12-5-17:29:20:8,12,9
12-5-17:29:20:9,11,12
12-5-17:29:21:10,12,9
12-5-17:29:21:1,12,10
12-5-17:29:21:2,12,10
12-5-17:29:21:3,11,10
12-5-17:29:21:4,12,9
12-5-17:29:21:5,12,9
12-5-17:29:21:6,12,9
12-5-17:29:21:7,11,8
12-5-17:29:21:8,12,11
12-5-17:29:21:9,12,10
12-5-17:29:22:10,12,12
12-5-17:29:22:1,12,10
12-5-17:29:22:2,13,10
12-5-17:29:22:3,12,11
12-5-17:29:22:4,12,10
12-5-17:29:22:5,12,11
12-5-17:29:22:6,12,12
12-5-17:29:22:7,12,8
12-5-17:29:22:8,11,12
12-5-17:29:22:9,13,10
12-5-17:29:23:10,11,11
12-5-17:29:23:1,12,14
12-5-17:29:23:2,12,11
12-5-17:29:23:3,13,8
12-5-17:29:23:4,12,10
12-5-17:29:23:5,11,9
12-5-17:29:23:6,12,12
12-5-17:29:23:7,12,9
12-5-17:29:23:8,11,9
12-5-17:29:23:9,12,12
12-5-17:29:24:10,12,10
12-5-17:29:24:1,11,7
12-5-17:29:24:2,11,13
12-5-17:29:24:3,12,12
12-5-17:29:24:4,12,13
12-5-17:29:24:5,11,9
12-5-17:29:24:6,12,11
12-5-17:29:24:7,11,13
12-5-17:29:24:8,11,9
12-5-17:29:24:9,12,13
12-5-17:29:25:10,12,12
12-5-17:29:25:1,12,10
12-5-17:29:25:2,12,11
12-5-17:29:25:3,12,10
12-5-17:29:25:4,11,11
12-5-17:29:25:5,12,15
12-5-17:29:25:6,12,10
12-5-17:29:25:7,12,11
12-5-17:29:25:8,12,10
12-5-17:29:25:9,13,11
12-5-17:29:26:10,11,10
12-5-17:29:26:1,12,9
12-5-17:29:26:2,12,15
12-5-17:29:26:3,12,10
12-5-17:29:26:4,12,10
12-5-17:29:26:5,12,9
12-5-17:29:26:6,13,8
12-5-17:29:26:7,12,10
12-5-17:29:26:8,12,9
12-5-17:29:26:9,13,11
12-5-17:29:27:10,12,15
12-5-17:29:27:1,12,10
12-5-17:29:27:2,12,9
12-5-17:29:27:3,12,12
12-5-17:29:27:4,11,11
12-5-17:29:27:5,11,10
12-5-17:29:27:6,12,11
12-5-17:29:27:7,12,8
12-5-17:29:27:8,12,8
12-5-17:29:27:9,12,10
12-5-17:29:28:10,12,11
12-5-17:29:28:1,12,11
12-5-17:29:28:2,11,10
12-5-17:29:28:3,12,15
12-5-17:29:28:4,12,10
12-5-17:29:28:5,12,16
12-5-17:29:28:6,11,12
12-5-17:29:28:7,12,11
12-5-17:29:28:8,12,10
12-5-17:29:28:9,11,9
12-5-17:29:29:10,12,9
12-5-17:29:29:1,12,10
12-5-17:29:29:2,12,8
12-5-17:29:29:3,11,10
12-5-17:29:29:4,12,11
12-5-17:29:29:5,12,11
12-5-17:29:29:6,12,9
12-5-17:29:29:7,12,12
12-5-17:29:29:8,12,9
12-5-17:29:29:9,12,11
12-5-17:29:30:10,11,14
12-5-17:29:30:1,11,9
12-5-17:29:30:2,12,11
12-5-17:29:30:3,12,11
12-5-17:29:30:4,11,9
12-5-17:29:30:5,11,9
12-5-17:29:30:6,12,8
12-5-17:29:30:7,12,10
12-5-17:29:30:8,12,13
12-5-17:29:30:9,12,10
12-5-17:29:31:10,13,10
12-5-17:29:31:1,12,9
12-5-17:29:31:2,12,8
12-5-17:29:31:3,12,10
12-5-17:29:31:4,11,12
12-5-17:29:31:5,13,8
12-5-17:29:31:6,11,17
12-5-17:29:31:7,11,17
12-5-17:29:31:8,12,14
12-5-17:29:31:9,12,14
12-5-17:29:32:10,12,9
12-5-17:29:32:1,12,12
12-5-17:29:32:2,12,12
12-5-17:29:32:3,12,10
12-5-17:29:32:4,12,10
12-5-17:29:32:5,12,12
12-5-17:29:32:6,11,11
12-5-17:29:32:7,12,9
12-5-17:29:32:8,12,14
12-5-17:29:32:9,11,8
12-5-17:29:33:10,12,12
12-5-17:29:33:1,12,18
12-5-17:29:33:2,11,9
12-5-17:29:33:3,11,9
12-5-17:29:33:4,11,11
12-5-17:29:33:5,10,11
12-5-17:29:33:6,11,8
12-5-17:29:33:7,11,11
12-5-17:29:33:8,13,14
12-5-17:29:33:9,12,12
12-5-17:29:34:10,11,11
12-5-17:29:34:1,12,9
12-5-17:29:34:2,12,9
12-5-17:29:34:3,11,8
12-5-17:29:34:4,12,14
12-5-17:29:34:5,11,10
12-5-17:29:34:6,12,9
12-5-17:29:34:7,12,8
12-5-17:29:34:8,12,9
12-5-17:29:34:9,11,8
12-5-17:29:35:10,11,10
12-5-17:29:35:1,11,10
12-5-17:29:35:2,12,10
12-5-17:29:35:3,11,10
12-5-17:29:35:4,12,17
12-5-17:29:35:5,12,8
12-5-17:29:35:6,11,10
12-5-17:29:35:7,12,9
12-5-17:29:35:8,12,9
12-5-17:29:35:9,12,9
12-5-17:29:36:10,12,16
12-5-17:29:36:1,11,8
12-5-17:29:36:2,11,10
12-5-17:29:36:3,10,9
12-5-17:29:36:4,11,8
12-5-17:29:36:5,11,8
12-5-17:29:36:6,11,10
12-5-17:29:36:7,11,11
12-5-17:29:36:8,12,9
12-5-17:29:36:9,12,9
12-5-17:29:37:10,12,9
12-5-17:29:37:1,12,10
12-5-17:29:37:2,12,9
12-5-17:29:37:3,12,15
12-5-17:29:37:4,12,9
12-5-17:29:37:5,13,11
12-5-17:29:37:6,11,8
12-5-17:29:37:7,11,10
12-5-17:29:37:8,12,9
12-5-17:29:37:9,11,9
12-5-17:29:38:10,11,10
12-5-17:29:38:1,10,11
12-5-17:29:38:2,12,10
12-5-17:29:38:3,11,12
12-5-17:29:38:4,11,11
12-5-17:29:38:5,12,13
12-5-17:29:38:6,12,8
12-5-17:29:38:7,12,8
12-5-17:29:38:8,12,11
12-5-17:29:38:9,12,13
12-5-17:29:39:10,12,12
12-5-17:29:39:1,11,12
12-5-17:29:39:2,12,9
12-5-17:29:39:3,12,11
12-5-17:29:39:4,11,11
12-5-17:29:39:5,11,12
12-5-17:29:39:6,11,11
12-5-17:29:39:7,12,22
12-5-17:29:39:8,12,16
12-5-17:29:39:9,11,13
12-5-17:29:40:10,12,11
12-5-17:29:40:1,12,12
12-5-17:29:40:2,12,11
12-5-17:29:40:3,11,10
12-5-17:29:40:4,12,9
12-5-17:29:40:5,12,10
12-5-17:29:40:6,12,8
12-5-17:29:40:7,11,13
12-5-17:29:40:8,12,11
12-5-17:29:40:9,11,9
12-5-17:29:41:10,11,9
12-5-17:29:41:1,11,8
12-5-17:29:41:2,11,10
12-5-17:29:41:3,11,12
12-5-17:29:41:4,11,11
12-5-17:29:41:5,12,11
12-5-17:29:41:6,11,10
12-5-17:29:41:7,11,9
12-5-17:29:41:8,12,9
12-5-17:29:41:9,12,9
12-5-17:29:42:10,11,8
12-5-17:29:42:1,12,10
12-5-17:29:42:2,12,11
12-5-17:29:42:3,11,11
12-5-17:29:42:4,12,15
12-5-17:29:42:5,11,9
12-5-17:29:42:6,12,12
12-5-17:29:42:7,11,12
12-5-17:29:42:8,10,8
12-5-17:29:42:9,13,11
12-5-17:29:43:10,11,11
12-5-17:29:43:1,11,12
12-5-17:29:43:2,12,11
12-5-17:29:43:3,11,10
12-5-17:29:43:4,12,9
12-5-17:29:43:5,12,9
12-5-17:29:43:6,11,9
12-5-17:29:43:7,10,12
12-5-17:29:43:8,12,10
12-5-17:29:43:9,11,11
12-5-17:29:44:10,12,11
12-5-17:29:44:1,11,11
12-5-17:29:44:2,11,11
12-5-17:29:44:3,11,11
12-5-17:29:44:4,11,9
12-5-17:29:44:5,11,11
12-5-17:29:44:6,13,12
12-5-17:29:44:7,11,20
12-5-17:29:44:8,12,9
12-5-17:29:44:9,12,14
12-5-17:29:45:10,12,11
12-5-17:29:45:1,12,15
12-5-17:29:45:2,11,13
12-5-17:29:45:3,12,18
12-5-17:29:45:4,12,29
12-5-17:29:45:5,11,13
12-5-17:29:45:6,10,19
12-5-17:29:45:7,12,17
12-5-17:29:45:8,12,11
12-5-17:29:45:9,11,20
12-5-17:29:46:10,12,13
12-5-17:29:46:1,12,15
12-5-17:29:46:2,12,14
12-5-17:29:46:3,12,15
12-5-17:29:46:4,11,13
12-5-17:29:46:5,12,11
12-5-17:29:46:6,11,11
12-5-17:29:46:7,12,11
12-5-17:29:46:8,12,12
12-5-17:29:46:9,11,13
12-5-17:29:47:10,11,13
12-5-17:29:47:1,11,16
12-5-17:29:47:2,11,12
12-5-17:29:47:3,11,17
12-5-17:29:47:4,12,17
12-5-17:29:47:5,12,14
12-5-17:29:47:6,11,13
12-5-17:29:47:7,12,13
12-5-17:29:47:8,12,13
12-5-17:29:47:9,12,14
12-5-17:29:48:10,12,14
12-5-17:29:48:1,12,13
12-5-17:29:48:2,12,13
12-5-17:29:48:3,12,12
12-5-17:29:48:4,11,12
12-5-17:29:48:5,11,16
12-5-17:29:48:6,12,22
12-5-17:29:48:7,11,16
12-5-17:29:48:8,11,25
12-5-17:29:48:9,11,25
12-5-17:29:49:10,12,14
12-5-17:29:49:1,12,16
12-5-17:29:49:2,12,10
12-5-17:29:49:3,12,17
12-5-17:29:49:4,11,18
12-5-17:29:49:5,12,19
12-5-17:29:49:6,12,19
12-5-17:29:49:7,11,10
12-5-17:29:49:8,12,17
12-5-17:29:49:9,11,25
12-5-17:29:50:10,11,10
12-5-17:29:50:1,11,28
12-5-17:29:50:2,11,14
12-5-17:29:50:3,11,11
12-5-17:29:50:4,12,12
12-5-17:29:50:5,12,12
12-5-17:29:50:6,12,10
12-5-17:29:50:7,12,19
12-5-17:29:50:8,13,11
12-5-17:29:50:9,11,18
12-5-17:29:51:10,11,16
12-5-17:29:51:1,11,14
12-5-17:29:51:2,12,22
12-5-17:29:51:3,11,25
12-5-17:29:51:4,11,15
12-5-17:29:51:5,11,22
12-5-17:29:51:6,11,29
12-5-17:29:51:7,11,19
12-5-17:29:51:8,11,40
12-5-17:29:51:9,11,27
12-5-17:29:52:10,11,59
12-5-17:29:52:1,11,65
12-5-17:29:52:2,12,115
12-5-17:29:52:3,11,85
12-5-17:29:52:4,11,103
12-5-17:29:52:5,11,142
12-5-17:29:52:6,12,178
12-5-17:29:52:7,12,192
12-5-17:29:52:8,12,75
12-5-17:29:52:9,11,56
12-5-17:29:53:10,10,58
12-5-17:29:53:1,11,35
12-5-17:29:53:2,12,30
12-5-17:29:53:3,12,29
12-5-17:29:53:4,12,31
12-5-17:29:53:5,12,33
12-5-17:29:53:6,12,34
12-5-17:29:53:7,12,33
12-5-17:29:53:8,12,22
12-5-17:29:53:9,12,28
12-5-17:29:54:10,10,29
12-5-17:29:54:1,11,22
12-5-17:29:54:2,11,20
12-5-17:29:54:3,11,14
12-5-17:29:54:4,11,24
12-5-17:29:54:5,11,12
12-5-17:29:54:6,10,15
12-5-17:29:54:7,12,21
12-5-17:29:54:8,11,15
12-5-17:29:54:9,12,15
12-5-17:29:55:10,11,15
12-5-17:29:55:1,12,14
12-5-17:29:55:2,11,12
12-5-17:29:55:3,11,15
12-5-17:29:55:4,11,20
12-5-17:29:55:5,11,12
12-5-17:29:55:6,11,16
12-5-17:29:55:7,11,14
12-5-17:29:55:8,11,17
12-5-17:29:55:9,11,14
12-5-17:29:56:10,12,17
12-5-17:29:56:1,11,15
12-5-17:29:56:2,11,18
12-5-17:29:56:3,11,13
12-5-17:29:56:4,10,13
12-5-17:29:56:5,11,17
12-5-17:29:56:6,11,14
12-5-17:29:56:7,10,12
12-5-17:29:56:8,11,16
12-5-17:29:56:9,11,12
12-5-17:29:57:10,11,13
12-5-17:29:57:1,12,11
12-5-17:29:57:2,11,10
12-5-17:29:57:3,11,20
12-5-17:29:57:4,11,19
12-5-17:29:57:5,11,19
12-5-17:29:57:6,11,14
12-5-17:29:57:7,11,13
12-5-17:29:57:8,11,12
12-5-17:29:57:9,12,10
12-5-17:29:58:10,11,12
12-5-17:29:58:1,11,13
12-5-17:29:58:2,12,17
12-5-17:29:58:3,11,12
12-5-17:29:58:4,11,15
12-5-17:29:58:5,10,12
12-5-17:29:58:6,11,14
12-5-17:29:58:7,11,10
12-5-17:29:58:8,11,11
12-5-17:29:58:9,11,10
12-5-17:29:59:10,12,19
12-5-17:29:59:1,12,11
12-5-17:29:59:2,11,12
12-5-17:29:59:3,11,14
12-5-17:29:59:4,11,16
12-5-17:29:59:5,11,20
12-5-17:29:59:6,11,15
12-5-17:29:59:7,11,15
12-5-17:29:59:8,11,11
12-5-17:29:59:9,11,13
12-5-17:30:0:10,11,12
12-5-17:30:0:1,11,10
12-5-17:30:0:2,12,9
12-5-17:30:0:3,11,10
12-5-17:30:0:4,11,10
12-5-17:30:0:5,11,17
12-5-17:30:0:6,12,11
12-5-17:30:0:7,11,11
12-5-17:30:0:8,11,10
12-5-17:30:0:9,10,12
12-5-17:30:1:10,11,12
12-5-17:30:1:1,11,10
12-5-17:30:1:2,11,12
12-5-17:30:1:3,11,12
12-5-17:30:1:4,11,10
12-5-17:30:1:5,10,13
12-5-17:30:1:6,12,10
12-5-17:30:1:7,11,8
12-5-17:30:1:8,11,12
12-5-17:30:1:9,11,9
12-5-17:30:2:10,12,9
12-5-17:30:2:1,11,10
12-5-17:30:2:2,12,11
12-5-17:30:2:3,11,9
12-5-17:30:2:4,11,10
12-5-17:30:2:5,11,16
12-5-17:30:2:6,11,10
12-5-17:30:2:7,11,10
12-5-17:30:2:8,11,14
12-5-17:30:2:9,11,9
12-5-17:30:3:10,12,14
12-5-17:30:3:1,11,11
12-5-17:30:3:2,11,10
12-5-17:30:3:3,11,10
12-5-17:30:3:4,12,10
12-5-17:30:3:5,11,14
12-5-17:30:3:6,11,11
12-5-17:30:3:7,11,12
12-5-17:30:3:8,11,12
12-5-17:30:3:9,11,8
12-5-17:30:4:10,11,9
12-5-17:30:4:1,12,9
12-5-17:30:4:2,11,11
12-5-17:30:4:3,11,20
12-5-17:30:4:4,11,12
12-5-17:30:4:5,12,12
12-5-17:30:4:6,11,12
12-5-17:30:4:7,11,9
12-5-17:30:4:8,11,13
12-5-17:30:4:9,11,8
12-5-17:30:5:10,11,11
12-5-17:30:5:1,11,11
12-5-17:30:5:2,11,8
12-5-17:30:5:3,11,11
12-5-17:30:5:4,11,9
12-5-17:30:5:5,10,9
12-5-17:30:5:6,12,11
12-5-17:30:5:7,11,11
12-5-17:30:5:8,12,9
12-5-17:30:5:9,12,9
12-5-17:30:6:10,12,14
12-5-17:30:6:1,12,10
12-5-17:30:6:2,11,17
12-5-17:30:6:3,11,11
12-5-17:30:6:4,11,9
12-5-17:30:6:5,11,11
12-5-17:30:6:6,11,10
12-5-17:30:6:7,10,12
12-5-17:30:6:8,10,12
12-5-17:30:6:9,11,11
12-5-17:30:7:10,11,9
12-5-17:30:7:1,11,9
12-5-17:30:7:2,11,8
12-5-17:30:7:3,11,10
12-5-17:30:7:4,11,12
12-5-17:30:7:5,11,10
12-5-17:30:7:6,11,9
12-5-17:30:7:7,11,9
12-5-17:30:7:8,11,8
12-5-17:30:7:9,11,10
12-5-17:30:8:10,11,9
12-5-17:30:8:1,11,8
12-5-17:30:8:2,11,8
12-5-17:30:8:3,11,12
12-5-17:30:8:4,11,10
12-5-17:30:8:5,12,9
12-5-17:30:8:6,11,15
12-5-17:30:8:7,11,9
12-5-17:30:8:8,11,11
12-5-17:30:8:9,11,8
12-5-17:30:9:10,12,11
12-5-17:30:9:1,11,8
12-5-17:30:9:2,11,14
12-5-17:30:9:3,10,19
12-5-17:30:9:4,11,12
12-5-17:30:9:5,11,10
12-5-17:30:9:6,11,17
12-5-17:30:9:7,11,9
12-5-17:30:9:8,11,11
12-5-17:30:9:9,10,13
12-5-17:30:10:10,12,10
12-5-17:30:10:1,11,11
12-5-17:30:10:2,12,10
12-5-17:30:10:3,11,12
12-5-17:30:10:4,11,10
12-5-17:30:10:5,12,10
12-5-17:30:10:6,11,10
12-5-17:30:10:7,11,12
12-5-17:30:10:8,11,9
12-5-17:30:10:9,11,11
12-5-17:30:11:10,11,10
12-5-17:30:11:1,11,8
12-5-17:30:11:2,11,13
12-5-17:30:11:3,11,9
12-5-17:30:11:4,11,10
12-5-17:30:11:5,11,11
12-5-17:30:11:6,11,12
12-5-17:30:11:7,11,11
12-5-17:30:11:8,11,10
12-5-17:30:11:9,11,10
12-5-17:30:12:10,11,11
12-5-17:30:12:1,11,13
12-5-17:30:12:2,11,8
12-5-17:30:12:3,11,10
12-5-17:30:12:4,11,12
12-5-17:30:12:5,11,9
12-5-17:30:12:6,11,10
12-5-17:30:12:7,11,10
12-5-17:30:12:8,11,8
12-5-17:30:12:9,11,9
12-5-17:30:13:10,11,10
12-5-17:30:13:1,11,13
12-5-17:30:13:2,11,9
12-5-17:30:13:3,12,8
12-5-17:30:13:4,11,8
12-5-17:30:13:5,11,9
12-5-17:30:13:6,11,9
12-5-17:30:13:7,11,16
12-5-17:30:13:8,11,9
12-5-17:30:13:9,11,10
12-5-17:30:14:10,12,10
12-5-17:30:14:1,10,10
12-5-17:30:14:2,10,9
12-5-17:30:14:3,10,9
12-5-17:30:14:4,11,8
12-5-17:30:14:5,11,12
12-5-17:30:14:6,12,12
12-5-17:30:14:7,12,9
12-5-17:30:14:8,11,11
12-5-17:30:14:9,11,12
12-5-17:30:15:10,10,17
12-5-17:30:15:1,11,11
12-5-17:30:15:2,12,13
12-5-17:30:15:3,11,8
12-5-17:30:15:4,10,8
12-5-17:30:15:5,12,11
12-5-17:30:15:6,11,10
12-5-17:30:15:7,11,9
12-5-17:30:15:8,11,12
12-5-17:30:15:9,11,11
12-5-17:30:16:10,11,12
12-5-17:30:16:1,11,9
12-5-17:30:16:2,11,18
12-5-17:30:16:3,11,9
12-5-17:30:16:4,11,11
12-5-17:30:16:5,12,8
12-5-17:30:16:6,11,8
12-5-17:30:16:7,11,8
12-5-17:30:16:8,11,11
12-5-17:30:16:9,11,9
12-5-17:30:17:10,10,11
12-5-17:30:17:1,10,12
12-5-17:30:17:2,11,11
12-5-17:30:17:3,11,15
12-5-17:30:17:4,11,8
12-5-17:30:17:5,10,9
12-5-17:30:17:6,12,11
12-5-17:30:17:7,11,10
12-5-17:30:17:8,11,12
12-5-17:30:17:9,10,22
12-5-17:30:18:10,12,9
12-5-17:30:18:1,11,11
12-5-17:30:18:2,11,9
12-5-17:30:18:3,10,12
12-5-17:30:18:4,11,10
12-5-17:30:18:5,10,9
12-5-17:30:18:6,12,9
12-5-17:30:18:7,11,10
12-5-17:30:18:8,11,9
12-5-17:30:18:9,11,10
12-5-17:30:19:10,11,11
12-5-17:30:19:1,11,10
12-5-17:30:19:2,11,9
12-5-17:30:19:3,12,16
12-5-17:30:19:4,11,8
12-5-17:30:19:5,11,10
12-5-17:30:19:6,11,12
12-5-17:30:19:7,11,11
12-5-17:30:19:8,11,9
12-5-17:30:19:9,11,32
12-5-17:30:20:10,11,12
12-5-17:30:20:1,11,9
12-5-17:30:20:2,11,9
12-5-17:30:20:3,11,10
12-5-17:30:20:4,11,11
12-5-17:30:20:5,12,8
12-5-17:30:20:6,11,10
12-5-17:30:20:7,11,8
12-5-17:30:20:8,11,21
12-5-17:30:20:9,12,28
12-5-17:30:21:10,11,15
12-5-17:30:21:1,11,13
12-5-17:30:21:2,10,9
12-5-17:30:21:3,11,21
12-5-17:30:21:4,11,28
12-5-17:30:21:5,11,9
12-5-17:30:21:6,11,9
12-5-17:30:21:7,11,21
12-5-17:30:21:8,11,21
12-5-17:30:21:9,10,10
12-5-17:30:22:10,10,10
12-5-17:30:22:1,11,14
12-5-17:30:22:2,11,11
12-5-17:30:22:3,11,9
12-5-17:30:22:4,11,10
12-5-17:30:22:5,11,10
12-5-17:30:22:6,11,11
12-5-17:30:22:7,11,9
12-5-17:30:22:8,12,8
12-5-17:30:22:9,10,10
12-5-17:30:23:10,11,10
12-5-17:30:23:1,11,17
12-5-17:30:23:2,11,12
12-5-17:30:23:3,11,14
12-5-17:30:23:4,11,10
12-5-17:30:23:5,11,14
12-5-17:30:23:6,11,12
12-5-17:30:23:7,11,11
12-5-17:30:23:8,11,9
12-5-17:30:23:9,12,10
12-5-17:30:24:10,11,8
12-5-17:30:24:1,11,9
12-5-17:30:24:2,12,10
12-5-17:30:24:3,11,9
12-5-17:30:24:4,11,10
12-5-17:30:24:5,10,12
12-5-17:30:24:6,11,11
12-5-17:30:24:7,11,10
12-5-17:30:24:8,11,42
12-5-17:30:24:9,11,21
12-5-17:30:25:10,11,17
12-5-17:30:25:1,12,9
12-5-17:30:25:2,11,13
12-5-17:30:25:3,11,11
12-5-17:30:25:4,11,11
12-5-17:30:25:5,11,12
12-5-17:30:25:6,11,16
12-5-17:30:25:7,11,12
12-5-17:30:25:8,11,24
12-5-17:30:25:9,12,19
12-5-17:30:26:10,11,16
12-5-17:30:26:1,12,16
12-5-17:30:26:2,11,11
12-5-17:30:26:3,11,10
12-5-17:30:26:4,10,10
12-5-17:30:26:5,11,14
12-5-17:30:26:6,11,18
12-5-17:30:26:7,11,9
12-5-17:30:26:8,11,9
12-5-17:30:26:9,11,18
12-5-17:30:27:10,11,9
12-5-17:30:27:1,11,8
12-5-17:30:27:2,11,10
12-5-17:30:27:3,11,11
12-5-17:30:27:4,11,11
12-5-17:30:27:5,11,10
12-5-17:30:27:6,11,11
12-5-17:30:27:7,11,10
12-5-17:30:27:8,11,17
12-5-17:30:27:9,12,9
12-5-17:30:28:10,11,19
12-5-17:30:28:1,11,9
12-5-17:30:28:2,11,11
12-5-17:30:28:3,11,13
12-5-17:30:28:4,11,17
12-5-17:30:28:5,11,10
12-5-17:30:28:6,10,14
12-5-17:30:28:7,11,16
12-5-17:30:28:8,11,17
12-5-17:30:28:9,10,10
12-5-17:30:29:10,11,13
12-5-17:30:29:1,11,9
12-5-17:30:29:2,11,12
12-5-17:30:29:3,11,9
12-5-17:30:29:4,12,9
12-5-17:30:29:5,11,11
12-5-17:30:29:6,11,11
12-5-17:30:29:7,11,12
12-5-17:30:29:8,11,10
12-5-17:30:29:9,11,15
12-5-17:30:30:10,11,9
12-5-17:30:30:1,11,12
12-5-17:30:30:2,11,10
12-5-17:30:30:3,10,13
12-5-17:30:30:4,11,7
12-5-17:30:30:5,10,11
12-5-17:30:30:6,10,10
12-5-17:30:30:7,11,13
12-5-17:30:30:8,10,11
12-5-17:30:30:9,10,12
12-5-17:30:31:10,10,11
12-5-17:30:31:1,11,16
12-5-17:30:31:2,11,9
12-5-17:30:31:3,12,9
12-5-17:30:31:4,11,10
12-5-17:30:31:5,11,10
12-5-17:30:31:6,11,8
12-5-17:30:31:7,11,12
12-5-17:30:31:8,10,11
12-5-17:30:31:9,11,11
12-5-17:30:32:10,11,10
12-5-17:30:32:1,11,10
12-5-17:30:32:2,11,10
12-5-17:30:32:3,10,9
12-5-17:30:32:4,11,9
12-5-17:30:32:5,11,11
12-5-17:30:32:6,11,10
12-5-17:30:32:7,11,9
12-5-17:30:32:8,11,10
12-5-17:30:32:9,11,14
12-5-17:30:33:10,11,14
12-5-17:30:33:1,11,12
12-5-17:30:33:2,11,10
12-5-17:30:33:3,11,10
12-5-17:30:33:4,10,12
12-5-17:30:33:5,10,9
12-5-17:30:33:6,11,9
12-5-17:30:33:7,11,16
12-5-17:30:33:8,11,10
12-5-17:30:33:9,10,11
12-5-17:30:34:10,11,8
12-5-17:30:34:1,11,10
12-5-17:30:34:2,11,10
12-5-17:30:34:3,11,10
12-5-17:30:34:4,12,10
12-5-17:30:34:5,11,9
12-5-17:30:34:6,11,8
12-5-17:30:34:7,10,10
12-5-17:30:34:8,11,9
12-5-17:30:34:9,11,8
12-5-17:30:35:10,10,12
12-5-17:30:35:1,11,18
12-5-17:30:35:2,11,9
12-5-17:30:35:3,11,12
12-5-17:30:35:4,10,16
12-5-17:30:35:5,11,9
12-5-17:30:35:6,11,23
12-5-17:30:35:7,11,11
12-5-17:30:35:8,11,12
12-5-17:30:35:9,10,10
12-5-17:30:36:10,12,11
12-5-17:30:36:1,10,9
12-5-17:30:36:2,11,10
12-5-17:30:36:3,10,12
12-5-17:30:36:4,11,11
12-5-17:30:36:5,9,14
12-5-17:30:36:6,11,10
12-5-17:30:36:7,10,12
12-5-17:30:36:8,12,9
12-5-17:30:36:9,11,10
12-5-17:30:37:10,11,10
12-5-17:30:37:1,10,9
12-5-17:30:37:2,11,9
12-5-17:30:37:3,11,10
12-5-17:30:37:4,11,12
12-5-17:30:37:5,10,9
12-5-17:30:37:6,11,12
12-5-17:30:37:7,11,16
12-5-17:30:37:8,11,10
12-5-17:30:37:9,10,11
12-5-17:30:38:10,11,11
12-5-17:30:38:1,11,11
12-5-17:30:38:2,10,9
12-5-17:30:38:3,10,9
12-5-17:30:38:4,11,14
12-5-17:30:38:5,11,10
12-5-17:30:38:6,11,10
12-5-17:30:38:7,11,13
12-5-17:30:38:8,11,13
12-5-17:30:38:9,11,12
12-5-17:30:39:10,12,10
12-5-17:30:39:1,10,11
12-5-17:30:39:2,11,12
12-5-17:30:39:3,10,13
12-5-17:30:39:4,11,12
12-5-17:30:39:5,11,12
12-5-17:30:39:6,11,10
12-5-17:30:39:7,10,9
12-5-17:30:39:8,10,10
12-5-17:30:39:9,10,10
12-5-17:30:40:10,11,11
12-5-17:30:40:1,11,20
12-5-17:30:40:2,11,10
12-5-17:30:40:3,11,12
12-5-17:30:40:4,11,12
12-5-17:30:40:5,11,9
12-5-17:30:40:6,10,13
12-5-17:30:40:7,11,14
12-5-17:30:40:8,11,14
12-5-17:30:40:9,10,9
12-5-17:30:41:10,10,10
12-5-17:30:41:1,11,11
12-5-17:30:41:2,10,8
12-5-17:30:41:3,11,10
12-5-17:30:41:4,10,11
12-5-17:30:41:5,11,10
