time,light,sound
12-5-17:29:12:1,113,23
12-5-17:29:12:2,113,13
12-5-17:29:12:3,111,10
12-5-17:29:12:4,110,14
12-5-17:29:12:5,110,12
12-5-17:29:12:6,110,13
12-5-17:29:12:7,110,16
12-5-17:29:12:8,111,17
12-5-17:29:12:9,112,11
12-5-17:29:13:10,113,14
12-5-17:29:13:1,114,17
12-5-17:29:13:2,114,11
12-5-17:29:13:3,114,16
12-5-17:29:13:4,113,12
12-5-17:29:13:5,112,47
12-5-17:29:13:6,110,17
12-5-17:29:13:7,110,16
12-5-17:29:13:8,110,17
12-5-17:29:13:9,110,17
12-5-17:29:14:10,111,56
12-5-17:29:14:1,111,56
12-5-17:29:14:2,111,56
12-5-17:29:14:3,113,22
12-5-17:29:14:4,114,13
12-5-17:29:14:5,116,46
12-5-17:29:14:6,116,58
12-5-17:29:14:7,115,20
12-5-17:29:14:8,114,33
12-5-17:29:14:9,113,20
12-5-17:29:15:10,113,59
12-5-17:29:15:1,113,21
12-5-17:29:15:2,113,21
12-5-17:29:15:3,114,15
12-5-17:29:15:4,115,29
12-5-17:29:15:5,117,17
12-5-17:29:15:6,117,21
12-5-17:29:15:7,120,15
12-5-17:29:15:8,121,20
12-5-17:29:15:9,121,25
12-5-17:29:16:10,120,13
12-5-17:29:16:1,120,17
12-5-17:29:16:2,120,11
12-5-17:29:16:3,119,15
12-5-17:29:16:4,119,11
12-5-17:29:16:5,119,18
12-5-17:29:16:6,120,23
12-5-17:29:16:7,119,15
12-5-17:29:16:8,118,9
12-5-17:29:16:9,116,10
12-5-17:29:17:10,113,14
12-5-17:29:17:1,111,11
12-5-17:29:17:2,107,26
12-5-17:29:17:3,105,10
12-5-17:29:17:4,103,12
12-5-17:29:17:5,103,9
12-5-17:29:17:6,104,11
12-5-17:29:17:7,105,14
12-5-17:29:17:8,107,16
12-5-17:29:17:9,110,12
12-5-17:29:18:10,112,10
12-5-17:29:18:1,114,13
12-5-17:29:18:2,115,14
12-5-17:29:18:3,115,18
12-5-17:29:18:4,114,11
12-5-17:29:18:5,113,15
12-5-17:29:18:6,111,24
12-5-17:29:18:7,111,15
12-5-17:29:18:8,110,15
12-5-17:29:18:9,111,12
12-5-17:29:19:10,111,14
12-5-17:29:19:1,112,11
12-5-17:29:19:2,112,12
12-5-17:29:19:3,112,15
12-5-17:29:19:4,114,12
12-5-17:29:19:5,116,11
12-5-17:29:19:6,118,11
12-5-17:29:19:7,116,14
12-5-17:29:19:8,118,11
12-5-17:29:19:9,118,10
12-5-17:29:20:10,119,19
12-5-17:29:20:1,119,15
12-5-17:29:20:2,119,14
12-5-17:29:20:3,120,11
12-5-17:29:20:4,120,12
12-5-17:29:20:5,122,12
12-5-17:29:20:6,123,14
12-5-17:29:20:7,124,11
12-5-17:29:20:8,125,12
12-5-17:29:20:9,123,11
12-5-17:29:21:10,123,16
12-5-17:29:21:1,121,9
12-5-17:29:21:2,121,16
12-5-17:29:21:3,120,17
12-5-17:29:21:4,120,11
12-5-17:29:21:5,120,12
12-5-17:29:21:6,121,10
12-5-17:29:21:7,122,15
12-5-17:29:21:8,123,13
12-5-17:29:21:9,124,13
12-5-17:29:22:10,125,11
12-5-17:29:22:1,124,12
12-5-17:29:22:2,124,11
12-5-17:29:22:3,122,12
12-5-17:29:22:4,121,11
12-5-17:29:22:5,120,12
12-5-17:29:22:6,120,27
12-5-17:29:22:7,120,16
12-5-17:29:22:8,120,9
12-5-17:29:22:9,121,11
12-5-17:29:23:10,122,10
12-5-17:29:23:1,123,11
12-5-17:29:23:2,124,16
12-5-17:29:23:3,125,11
12-5-17:29:23:4,124,17
12-5-17:29:23:5,123,14
12-5-17:29:23:6,122,10
12-5-17:29:23:7,120,12
12-5-17:29:23:8,120,11
12-5-17:29:23:9,120,21
12-5-17:29:24:10,120,14
12-5-17:29:24:1,120,11
12-5-17:29:24:2,122,15
12-5-17:29:24:3,122,11
12-5-17:29:24:4,123,10
12-5-17:29:24:5,124,13
12-5-17:29:24:6,125,11
12-5-17:29:24:7,124,15
12-5-17:29:24:8,123,14
12-5-17:29:24:9,121,15
12-5-17:29:25:10,120,13
12-5-17:29:25:1,120,13
12-5-17:29:25:2,120,17
12-5-17:29:25:3,120,16
12-5-17:29:25:4,121,11
12-5-17:29:25:5,121,12
12-5-17:29:25:6,121,21
12-5-17:29:25:7,122,12
12-5-17:29:25:8,119,13
12-5-17:29:25:9,117,19
12-5-17:29:26:10,116,10
12-5-17:29:26:1,114,14
12-5-17:29:26:2,114,18
12-5-17:29:26:3,114,13
12-5-17:29:26:4,115,11
12-5-17:29:26:5,117,13
12-5-17:29:26:6,118,13
12-5-17:29:26:7,120,19
12-5-17:29:26:8,121,12
12-5-17:29:26:9,123,12
12-5-17:29:27:10,124,15
12-5-17:29:27:1,125,21
12-5-17:29:27:2,124,13
12-5-17:29:27:3,123,16
12-5-17:29:27:4,121,11
12-5-17:29:27:5,120,12
12-5-17:29:27:6,120,11
12-5-17:29:27:7,120,22
12-5-17:29:27:8,121,18
12-5-17:29:27:9,121,12
12-5-17:29:28:10,122,14
12-5-17:29:28:1,123,16
12-5-17:29:28:2,124,11
12-5-17:29:28:3,124,14
12-5-17:29:28:4,123,15
12-5-17:29:28:5,122,12
12-5-17:29:28:6,121,14
12-5-17:29:28:7,119,10
12-5-17:29:28:8,119,10
12-5-17:29:28:9,118,10
12-5-17:29:29:10,118,10
12-5-17:29:29:1,119,10
12-5-17:29:29:2,121,20
12-5-17:29:29:3,121,16
12-5-17:29:29:4,123,14
12-5-17:29:29:5,124,25
12-5-17:29:29:6,123,11
12-5-17:29:29:7,123,10
12-5-17:29:29:8,122,10
12-5-17:29:29:9,120,12
12-5-17:29:30:10,119,14
12-5-17:29:30:1,118,13
12-5-17:29:30:2,119,11
12-5-17:29:30:3,119,15
12-5-17:29:30:4,119,14
12-5-17:29:30:5,120,12
12-5-17:29:30:6,122,13
12-5-17:29:30:7,123,11
12-5-17:29:30:8,123,16
12-5-17:29:30:9,123,17
12-5-17:29:31:10,122,20
12-5-17:29:31:1,121,11
12-5-17:29:31:2,120,10
12-5-17:29:31:3,119,9
12-5-17:29:31:4,119,13
12-5-17:29:31:5,118,11
12-5-17:29:31:6,120,25
12-5-17:29:31:7,120,15
12-5-17:29:31:8,121,13
12-5-17:29:31:9,122,12
12-5-17:29:32:10,123,11
12-5-17:29:32:1,123,11
12-5-17:29:32:2,122,18
12-5-17:29:32:3,122,16
12-5-17:29:32:4,120,13
12-5-17:29:32:5,119,12
12-5-17:29:32:6,118,22
12-5-17:29:32:7,118,10
12-5-17:29:32:8,119,26
12-5-17:29:32:9,120,24
12-5-17:29:33:10,120,14
12-5-17:29:33:1,121,21
12-5-17:29:33:2,123,12
12-5-17:29:33:3,123,11
12-5-17:29:33:4,122,11
12-5-17:29:33:5,121,10
12-5-17:29:33:6,120,18
12-5-17:29:33:7,118,17
12-5-17:29:33:8,118,14
12-5-17:29:33:9,118,17
12-5-17:29:34:10,119,15
12-5-17:29:34:1,119,12
12-5-17:29:34:2,121,10
12-5-17:29:34:3,122,14
12-5-17:29:34:4,123,14
12-5-17:29:34:5,124,12
12-5-17:29:34:6,123,11
12-5-17:29:34:7,121,14
12-5-17:29:34:8,118,16
12-5-17:29:34:9,117,25
12-5-17:29:35:10,115,17
12-5-17:29:35:1,114,17
12-5-17:29:35:2,115,13
12-5-17:29:35:3,115,10
12-5-17:29:35:4,116,12
12-5-17:29:35:5,117,11
12-5-17:29:35:6,119,9
12-5-17:29:35:7,120,13
12-5-17:29:35:8,117,14
12-5-17:29:35:9,115,13
12-5-17:29:36:10,116,9
12-5-17:29:36:1,116,13
12-5-17:29:36:2,115,13
12-5-17:29:36:3,116,15
12-5-17:29:36:4,116,12
12-5-17:29:36:5,116,16
12-5-17:29:36:6,118,12
12-5-17:29:36:7,119,11
12-5-17:29:36:8,121,21
12-5-17:29:36:9,122,14
12-5-17:29:37:10,122,11
12-5-17:29:37:1,123,14
12-5-17:29:37:2,121,11
12-5-17:29:37:3,120,13
12-5-17:29:37:4,118,9
12-5-17:29:37:5,118,11
12-5-17:29:37:6,117,30
12-5-17:29:37:7,116,15
12-5-17:29:37:8,117,11
12-5-17:29:37:9,117,14
12-5-17:29:38:10,118,12
12-5-17:29:38:1,118,10
12-5-17:29:38:2,120,19
12-5-17:29:38:3,121,17
12-5-17:29:38:4,120,10
12-5-17:29:38:5,119,24
12-5-17:29:38:6,119,15
12-5-17:29:38:7,118,17
12-5-17:29:38:8,118,13
12-5-17:29:38:9,118,11
12-5-17:29:39:10,119,15
12-5-17:29:39:1,119,12
12-5-17:29:39:2,120,13
12-5-17:29:39:3,121,13
12-5-17:29:39:4,121,12
12-5-17:29:39:5,122,14
12-5-17:29:39:6,122,11
12-5-17:29:39:7,121,10
12-5-17:29:39:8,119,14
12-5-17:29:39:9,118,9
12-5-17:29:40:10,117,10
12-5-17:29:40:1,117,11
12-5-17:29:40:2,117,12
12-5-17:29:40:3,116,13
12-5-17:29:40:4,118,11
12-5-17:29:40:5,119,13
12-5-17:29:40:6,120,12
12-5-17:29:40:7,121,12
12-5-17:29:40:8,122,9
12-5-17:29:40:9,122,11
12-5-17:29:41:10,120,9
12-5-17:29:41:1,119,10
12-5-17:29:41:2,118,25
12-5-17:29:41:3,117,20
12-5-17:29:41:4,118,12
12-5-17:29:41:5,117,10
12-5-17:29:41:6,117,16
12-5-17:29:41:7,118,17
12-5-17:29:41:8,120,10
12-5-17:29:41:9,121,10
12-5-17:29:42:10,122,10
12-5-17:29:42:1,122,9
12-5-17:29:42:2,122,16
12-5-17:29:42:3,121,14
12-5-17:29:42:4,119,9
12-5-17:29:42:5,118,15
12-5-17:29:42:6,117,10
12-5-17:29:42:7,117,11
12-5-17:29:42:8,117,9
12-5-17:29:42:9,118,10
12-5-17:29:43:10,118,10
12-5-17:29:43:1,119,12
12-5-17:29:43:2,120,10
12-5-17:29:43:3,121,9
12-5-17:29:43:4,122,9
12-5-17:29:43:5,122,12
12-5-17:29:43:6,122,12
12-5-17:29:43:7,119,8
12-5-17:29:43:8,119,8
12-5-17:29:43:9,118,7
12-5-17:29:44:10,117,13
12-5-17:29:44:1,118,15
12-5-17:29:44:2,118,10
12-5-17:29:44:3,119,12
12-5-17:29:44:4,120,17
12-5-17:29:44:5,120,14
12-5-17:29:44:6,122,9
12-5-17:29:44:7,123,9
12-5-17:29:44:8,123,10
12-5-17:29:44:9,123,9
12-5-17:29:45:10,122,13
12-5-17:29:45:1,120,13
12-5-17:29:45:2,119,11
12-5-17:29:45:3,118,10
12-5-17:29:45:4,118,9
12-5-17:29:45:5,118,13
12-5-17:29:45:6,118,10
12-5-17:29:45:7,118,12
12-5-17:29:45:8,119,12
12-5-17:29:45:9,120,19
12-5-17:29:46:10,121,9
12-5-17:29:46:1,121,12
12-5-17:29:46:2,121,11
12-5-17:29:46:3,121,10
12-5-17:29:46:4,121,9
12-5-17:29:46:5,120,9
12-5-17:29:46:6,119,9
12-5-17:29:46:7,119,12
12-5-17:29:46:8,119,12
12-5-17:29:46:9,120,11
12-5-17:29:47:10,120,9
12-5-17:29:47:1,121,10
12-5-17:29:47:2,123,21
12-5-17:29:47:3,123,10
12-5-17:29:47:4,124,9
12-5-17:29:47:5,124,16
12-5-17:29:47:6,124,11
12-5-17:29:47:7,122,10
12-5-17:29:47:8,119,10
12-5-17:29:47:9,118,10
12-5-17:29:48:10,118,9
12-5-17:29:48:1,117,9
12-5-17:29:48:2,118,10
12-5-17:29:48:3,118,9
12-5-17:29:48:4,119,9
12-5-17:29:48:5,120,9
12-5-17:29:48:6,121,11
12-5-17:29:48:7,122,7
12-5-17:29:48:8,123,10
12-5-17:29:48:9,123,16
12-5-17:29:49:10,122,10
12-5-17:29:49:1,121,10
12-5-17:29:49:2,120,8
12-5-17:29:49:3,119,15
12-5-17:29:49:4,118,13
12-5-17:29:49:5,118,12
12-5-17:29:49:6,118,12
12-5-17:29:49:7,119,12
12-5-17:29:49:8,119,16
12-5-17:29:49:9,120,23
12-5-17:29:50:10,121,10
12-5-17:29:50:1,122,15
12-5-17:29:50:2,122,22
12-5-17:29:50:3,122,10
12-5-17:29:50:4,121,9
12-5-17:29:50:5,119,9
12-5-17:29:50:6,119,11
12-5-17:29:50:7,119,9
12-5-17:29:50:8,119,10
12-5-17:29:50:9,119,8
12-5-17:29:51:10,119,11
12-5-17:29:51:1,120,10
12-5-17:29:51:2,120,9
12-5-17:29:51:3,121,13
12-5-17:29:51:4,121,12
12-5-17:29:51:5,121,10
12-5-17:29:51:6,119,11
12-5-17:29:51:7,116,10
12-5-17:29:51:8,114,11
12-5-17:29:51:9,111,7
12-5-17:29:52:10,111,10
12-5-17:29:52:1,112,11
12-5-17:29:52:2,112,9
12-5-17:29:52:3,114,10
12-5-17:29:52:4,116,11
12-5-17:29:52:5,117,11
12-5-17:29:52:6,119,13
12-5-17:29:52:7,120,13
12-5-17:29:52:8,123,9
12-5-17:29:52:9,123,11
12-5-17:29:53:10,122,11
12-5-17:29:53:1,120,12
12-5-17:29:53:2,117,15
12-5-17:29:53:3,115,8
12-5-17:29:53:4,114,27
12-5-17:29:53:5,114,10
12-5-17:29:53:6,114,13
12-5-17:29:53:7,114,12
12-5-17:29:53:8,114,10
12-5-17:29:53:9,115,12
12-5-17:29:54:10,115,13
12-5-17:29:54:1,115,11
12-5-17:29:54:2,116,9
12-5-17:29:54:3,116,12
12-5-17:29:54:4,115,13
12-5-17:29:54:5,113,10
12-5-17:29:54:6,110,14
12-5-17:29:54:7,108,10
12-5-17:29:54:8,105,11
12-5-17:29:54:9,103,10
12-5-17:29:55:10,101,11
12-5-17:29:55:1,101,16
12-5-17:29:55:2,101,14
12-5-17:29:55:3,103,30
12-5-17:29:55:4,105,30
12-5-17:29:55:5,106,39
12-5-17:29:55:6,107,18
12-5-17:29:55:7,106,14
12-5-17:29:55:8,106,12
12-5-17:29:55:9,105,11
12-5-17:29:56:10,104,10
12-5-17:29:56:1,104,15
12-5-17:29:56:2,103,85
12-5-17:29:56:3,103,367
12-5-17:29:56:4,103,436
12-5-17:29:56:5,103,170
12-5-17:29:56:6,103,73
12-5-17:29:56:7,104,30
12-5-17:29:56:8,105,14
12-5-17:29:56:9,106,11
12-5-17:29:57:10,106,16
12-5-17:29:57:1,105,11
12-5-17:29:57:2,103,14
12-5-17:29:57:3,102,9
12-5-17:29:57:4,102,13
12-5-17:29:57:5,101,226
12-5-17:29:57:6,101,172
12-5-17:29:57:7,101,172
12-5-17:29:57:8,102,189
12-5-17:29:57:9,104,76
12-5-17:29:58:10,107,32
12-5-17:29:58:1,110,12
12-5-17:29:58:2,113,13
12-5-17:29:58:3,114,15
12-5-17:29:58:4,115,13
12-5-17:29:58:5,115,13
12-5-17:29:58:6,114,12
12-5-17:29:58:7,114,12
12-5-17:29:58:8,114,14
12-5-17:29:58:9,114,19
12-5-17:29:59:10,114,17
12-5-17:29:59:1,114,12
12-5-17:29:59:2,115,10
12-5-17:29:59:3,116,14
12-5-17:29:59:4,116,15
12-5-17:29:59:5,116,15
12-5-17:29:59:6,117,18
12-5-17:29:59:7,116,15
12-5-17:29:59:8,115,14
12-5-17:29:59:9,113,12
12-5-17:30:0:10,112,18
12-5-17:30:0:1,112,11
12-5-17:30:0:2,111,10
12-5-17:30:0:3,112,15
12-5-17:30:0:4,111,10
12-5-17:30:0:5,112,12
12-5-17:30:0:6,112,11
12-5-17:30:0:7,113,16
12-5-17:30:0:8,113,11
12-5-17:30:0:9,114,18
12-5-17:30:1:10,114,13
12-5-17:30:1:1,113,10
12-5-17:30:1:2,111,12
12-5-17:30:1:3,109,19
12-5-17:30:1:4,107,11
12-5-17:30:1:5,107,18
12-5-17:30:1:6,107,14
12-5-17:30:1:7,109,11
12-5-17:30:1:8,112,15
12-5-17:30:1:9,114,11
12-5-17:30:2:10,117,10
12-5-17:30:2:1,118,15
12-5-17:30:2:2,120,18
12-5-17:30:2:3,120,10
12-5-17:30:2:4,120,11
12-5-17:30:2:5,118,10
12-5-17:30:2:6,118,18
12-5-17:30:2:7,117,10
12-5-17:30:2:8,117,11
12-5-17:30:2:9,117,14
12-5-17:30:3:10,118,15
12-5-17:30:3:1,119,12
12-5-17:30:3:2,120,13
12-5-17:30:3:3,121,12
12-5-17:30:3:4,122,8
12-5-17:30:3:5,123,15
12-5-17:30:3:6,123,18
12-5-17:30:3:7,122,12
12-5-17:30:3:8,121,13
12-5-17:30:3:9,119,12
12-5-17:30:4:10,118,11
12-5-17:30:4:1,118,16
12-5-17:30:4:2,117,12
12-5-17:30:4:3,117,13
12-5-17:30:4:4,118,12
12-5-17:30:4:5,119,14
12-5-17:30:4:6,119,15
12-5-17:30:4:7,120,14
12-5-17:30:4:8,121,13
12-5-17:30:4:9,121,20
12-5-17:30:5:10,120,13
12-5-17:30:5:1,118,12
12-5-17:30:5:2,117,15
12-5-17:30:5:3,116,10
12-5-17:30:5:4,116,12
12-5-17:30:5:5,116,13
12-5-17:30:5:6,116,15
12-5-17:30:5:7,117,20
12-5-17:30:5:8,118,12
12-5-17:30:5:9,120,25
12-5-17:30:6:10,120,12
12-5-17:30:6:1,121,11
12-5-17:30:6:2,121,11
12-5-17:30:6:3,120,15
12-5-17:30:6:4,119,10
12-5-17:30:6:5,117,20
12-5-17:30:6:6,116,12
12-5-17:30:6:7,116,11
12-5-17:30:6:8,117,9
12-5-17:30:6:9,117,10
12-5-17:30:7:10,118,12
12-5-17:30:7:1,119,12
12-5-17:30:7:2,120,12
12-5-17:30:7:3,120,14
12-5-17:30:7:4,121,16
12-5-17:30:7:5,120,14
12-5-17:30:7:6,119,19
12-5-17:30:7:7,118,24
12-5-17:30:7:8,117,17
12-5-17:30:7:9,117,18
12-5-17:30:8:10,116,12
12-5-17:30:8:1,116,11
12-5-17:30:8:2,116,15
12-5-17:30:8:3,118,11
12-5-17:30:8:4,119,13
12-5-17:30:8:5,120,12
12-5-17:30:8:6,121,11
12-5-17:30:8:7,121,13
12-5-17:30:8:8,120,9
12-5-17:30:8:9,120,13
12-5-17:30:9:10,117,14
12-5-17:30:9:1,117,10
12-5-17:30:9:2,116,12
12-5-17:30:9:3,116,9
12-5-17:30:9:4,116,11
12-5-17:30:9:5,117,13
12-5-17:30:9:6,118,10
12-5-17:30:9:7,119,13
12-5-17:30:9:8,120,10
12-5-17:30:9:9,120,13
12-5-17:30:10:10,121,13
12-5-17:30:10:1,120,10
12-5-17:30:10:2,118,13
12-5-17:30:10:3,117,26
12-5-17:30:10:4,116,19
12-5-17:30:10:5,116,13
12-5-17:30:10:6,116,11
12-5-17:30:10:7,116,14
12-5-17:30:10:8,117,9
12-5-17:30:10:9,118,13
12-5-17:30:11:10,119,11
12-5-17:30:11:1,120,12
12-5-17:30:11:2,121,24
12-5-17:30:11:3,121,10
12-5-17:30:11:4,119,10
12-5-17:30:11:5,118,16
12-5-17:30:11:6,116,10
12-5-17:30:11:7,116,25
12-5-17:30:11:8,116,14
12-5-17:30:11:9,116,12
12-5-17:30:12:10,117,13
12-5-17:30:12:1,118,10
12-5-17:30:12:2,119,14
12-5-17:30:12:3,120,11
12-5-17:30:12:4,120,12
12-5-17:30:12:5,121,11
12-5-17:30:12:6,120,10
12-5-17:30:12:7,118,13
12-5-17:30:12:8,117,11
12-5-17:30:12:9,116,10
12-5-17:30:13:10,116,22
12-5-17:30:13:1,116,11
12-5-17:30:13:2,116,11
12-5-17:30:13:3,118,10
12-5-17:30:13:4,118,10
12-5-17:30:13:5,119,12
12-5-17:30:13:6,120,22
12-5-17:30:13:7,121,14
12-5-17:30:13:8,121,10
12-5-17:30:13:9,120,11
12-5-17:30:14:10,119,11
12-5-17:30:14:1,118,12
12-5-17:30:14:2,117,14
12-5-17:30:14:3,117,15
12-5-17:30:14:4,117,13
12-5-17:30:14:5,117,17
12-5-17:30:14:6,118,14
12-5-17:30:14:7,119,11
12-5-17:30:14:8,121,11
12-5-17:30:14:9,121,9
12-5-17:30:15:10,122,10
12-5-17:30:15:1,121,13
12-5-17:30:15:2,120,10
12-5-17:30:15:3,118,13
12-5-17:30:15:4,117,9
12-5-17:30:15:5,117,12
12-5-17:30:15:6,116,10
12-5-17:30:15:7,117,11
12-5-17:30:15:8,118,13
12-5-17:30:15:9,119,15
12-5-17:30:16:10,119,10
12-5-17:30:16:1,120,15
12-5-17:30:16:2,121,10
12-5-17:30:16:3,121,13
12-5-17:30:16:4,119,12
12-5-17:30:16:5,118,10
12-5-17:30:16:6,117,10
12-5-17:30:16:7,117,15
12-5-17:30:16:8,116,10
12-5-17:30:16:9,117,8
12-5-17:30:17:10,118,12
12-5-17:30:17:1,119,12
12-5-17:30:17:2,120,17
12-5-17:30:17:3,121,11
12-5-17:30:17:4,122,10
12-5-17:30:17:5,121,9
12-5-17:30:17:6,120,10
12-5-17:30:17:7,119,15
12-5-17:30:17:8,117,14
12-5-17:30:17:9,117,17
12-5-17:30:18:10,117,13
12-5-17:30:18:1,117,12
12-5-17:30:18:2,118,14
12-5-17:30:18:3,119,14
12-5-17:30:18:4,121,11
12-5-17:30:18:5,121,11
12-5-17:30:18:6,122,12
12-5-17:30:18:7,122,9
12-5-17:30:18:8,120,9
12-5-17:30:18:9,119,17
12-5-17:30:19:10,118,9
12-5-17:30:19:1,117,9
12-5-17:30:19:2,117,14
12-5-17:30:19:3,117,12
12-5-17:30:19:4,118,9
12-5-17:30:19:5,119,15
12-5-17:30:19:6,120,14
12-5-17:30:19:7,121,9
12-5-17:30:19:8,122,12
12-5-17:30:19:9,121,16
12-5-17:30:20:10,120,15
12-5-17:30:20:1,118,11
12-5-17:30:20:2,117,15
12-5-17:30:20:3,116,10
12-5-17:30:20:4,116,11
12-5-17:30:20:5,116,11
12-5-17:30:20:6,117,9
12-5-17:30:20:7,118,10
12-5-17:30:20:8,119,12
12-5-17:30:20:9,119,10
12-5-17:30:21:10,119,17
12-5-17:30:21:1,120,11
12-5-17:30:21:2,120,14
12-5-17:30:21:3,119,14
12-5-17:30:21:4,118,13
12-5-17:30:21:5,117,17
12-5-17:30:21:6,116,11
12-5-17:30:21:7,116,14
12-5-17:30:21:8,117,17
12-5-17:30:21:9,118,10
12-5-17:30:22:10,119,14
12-5-17:30:22:1,119,8
12-5-17:30:22:2,120,13
12-5-17:30:22:3,120,18
12-5-17:30:22:4,119,9
12-5-17:30:22:5,118,10
12-5-17:30:22:6,116,22
12-5-17:30:22:7,116,10
12-5-17:30:22:8,117,12
12-5-17:30:22:9,117,13
12-5-17:30:23:10,118,9
12-5-17:30:23:1,118,10
12-5-17:30:23:2,119,10
12-5-17:30:23:3,120,10
12-5-17:30:23:4,122,11
12-5-17:30:23:5,122,11
12-5-17:30:23:6,123,10
12-5-17:30:23:7,121,16
12-5-17:30:23:8,120,11
12-5-17:30:23:9,119,10
12-5-17:30:24:10,118,16
12-5-17:30:24:1,117,10
12-5-17:30:24:2,117,10
12-5-17:30:24:3,118,10
12-5-17:30:24:4,118,11
12-5-17:30:24:5,120,11
12-5-17:30:24:6,120,24
12-5-17:30:24:7,122,16
12-5-17:30:24:8,123,12
12-5-17:30:24:9,122,12
12-5-17:30:25:10,121,14
12-5-17:30:25:1,119,12
12-5-17:30:25:2,118,9
12-5-17:30:25:3,118,27
12-5-17:30:25:4,118,10
12-5-17:30:25:5,118,11
12-5-17:30:25:6,119,10
12-5-17:30:25:7,119,12
12-5-17:30:25:8,121,10
12-5-17:30:25:9,122,9
12-5-17:30:26:10,123,12
12-5-17:30:26:1,123,13
12-5-17:30:26:2,122,18
12-5-17:30:26:3,120,11
12-5-17:30:26:4,120,10
12-5-17:30:26:5,119,10
12-5-17:30:26:6,119,12
12-5-17:30:26:7,119,15
12-5-17:30:26:8,120,10
12-5-17:30:26:9,121,15
12-5-17:30:27:10,122,8
12-5-17:30:27:1,123,15
12-5-17:30:27:2,124,11
12-5-17:30:27:3,125,12
12-5-17:30:27:4,124,11
12-5-17:30:27:5,123,13
12-5-17:30:27:6,121,12
12-5-17:30:27:7,121,16
12-5-17:30:27:8,120,16
12-5-17:30:27:9,119,10
12-5-17:30:28:10,119,35
12-5-17:30:28:1,121,11
12-5-17:30:28:2,121,11
12-5-17:30:28:3,122,10
12-5-17:30:28:4,123,12
12-5-17:30:28:5,124,13
12-5-17:30:28:6,124,15
12-5-17:30:28:7,124,12
12-5-17:30:28:8,123,15
12-5-17:30:28:9,122,13
12-5-17:30:29:10,121,11
12-5-17:30:29:1,120,10
12-5-17:30:29:2,120,10
12-5-17:30:29:3,120,11
12-5-17:30:29:4,121,11
12-5-17:30:29:5,121,16
12-5-17:30:29:6,122,9
12-5-17:30:29:7,123,13
12-5-17:30:29:8,124,9
12-5-17:30:29:9,125,9
12-5-17:30:30:10,124,16
12-5-17:30:30:1,123,17
12-5-17:30:30:2,122,12
12-5-17:30:30:3,120,8
12-5-17:30:30:4,120,15
12-5-17:30:30:5,120,16
12-5-17:30:30:6,120,20
12-5-17:30:30:7,120,12
12-5-17:30:30:8,122,25
12-5-17:30:30:9,123,16
12-5-17:30:31:10,124,11
12-5-17:30:31:1,124,14
12-5-17:30:31:2,125,10
12-5-17:30:31:3,124,12
12-5-17:30:31:4,123,13
12-5-17:30:31:5,122,11
12-5-17:30:31:6,121,12
12-5-17:30:31:7,120,8
12-5-17:30:31:8,120,10
12-5-17:30:31:9,120,11
12-5-17:30:32:10,121,10
12-5-17:30:32:1,122,13
12-5-17:30:32:2,123,15
12-5-17:30:32:3,124,17
12-5-17:30:32:4,124,9
12-5-17:30:32:5,125,12
12-5-17:30:32:6,124,13
12-5-17:30:32:7,123,14
12-5-17:30:32:8,121,14
12-5-17:30:32:9,120,15
12-5-17:30:33:10,119,9
12-5-17:30:33:1,119,33
12-5-17:30:33:2,119,24
12-5-17:30:33:3,119,15
12-5-17:30:33:4,120,9
12-5-17:30:33:5,120,12
12-5-17:30:33:6,121,14
12-5-17:30:33:7,120,15
12-5-17:30:33:8,119,10
12-5-17:30:33:9,117,13
12-5-17:30:34:10,116,8
12-5-17:30:34:1,115,12
12-5-17:30:34:2,114,11
12-5-17:30:34:3,114,12
12-5-17:30:34:4,115,22
12-5-17:30:34:5,115,12
12-5-17:30:34:6,116,12
12-5-17:30:34:7,118,24
12-5-17:30:34:8,121,11
12-5-17:30:34:9,121,14
12-5-17:30:35:10,122,13
12-5-17:30:35:1,122,15
12-5-17:30:35:2,122,14
12-5-17:30:35:3,120,16
12-5-17:30:35:4,118,11
12-5-17:30:35:5,116,19
12-5-17:30:35:6,114,14
12-5-17:30:35:7,112,9
12-5-17:30:35:8,110,12
12-5-17:30:35:9,106,13
12-5-17:30:36:10,100,11
12-5-17:30:36:1,94,13
12-5-17:30:36:2,94,11
12-5-17:30:36:3,99,12
12-5-17:30:36:4,105,13
12-5-17:30:36:5,106,14
12-5-17:30:36:6,105,16
12-5-17:30:36:7,105,11
12-5-17:30:36:8,103,15
12-5-17:30:36:9,104,14
12-5-17:30:37:10,103,10
12-5-17:30:37:1,103,18
12-5-17:30:37:2,104,12
12-5-17:30:37:3,106,12
12-5-17:30:37:4,109,14
12-5-17:30:37:5,112,11
12-5-17:30:37:6,116,16
12-5-17:30:37:7,117,10
12-5-17:30:37:8,117,9
12-5-17:30:37:9,117,9
12-5-17:30:38:10,117,9
12-5-17:30:38:1,117,10
12-5-17:30:38:2,117,11
12-5-17:30:38:3,117,15
12-5-17:30:38:4,118,13
12-5-17:30:38:5,119,9
12-5-17:30:38:6,121,10
12-5-17:30:38:7,122,14
12-5-17:30:38:8,123,9
12-5-17:30:38:9,123,13
12-5-17:30:39:10,124,18
12-5-17:30:39:1,125,12
12-5-17:30:39:2,124,13
12-5-17:30:39:3,122,12
12-5-17:30:39:4,121,28
