time,light,sound
12-5-17:28:52:2,49,133
12-5-17:28:52:3,49,117
12-5-17:28:52:4,49,171
12-5-17:28:52:5,49,145
12-5-17:28:52:6,49,142
12-5-17:28:52:7,49,112
12-5-17:28:52:8,49,111
12-5-17:28:52:9,49,86
12-5-17:28:53:10,49,35
12-5-17:28:53:1,48,65
12-5-17:28:53:2,49,61
12-5-17:28:53:3,50,28
12-5-17:28:53:4,49,38
12-5-17:28:53:5,49,78
12-5-17:28:53:6,49,34
12-5-17:28:53:7,49,44
12-5-17:28:53:8,49,43
12-5-17:28:53:9,49,56
12-5-17:28:54:10,49,70
12-5-17:28:54:1,49,114
12-5-17:28:54:2,49,66
12-5-17:28:54:3,49,50
12-5-17:28:54:4,49,54
12-5-17:28:54:5,49,221
12-5-17:28:54:6,49,102
12-5-17:28:54:7,49,235
12-5-17:28:54:8,49,198
12-5-17:28:54:9,49,184
12-5-17:28:55:10,49,197
12-5-17:28:55:1,50,177
12-5-17:28:55:2,49,96
12-5-17:28:55:3,48,163
12-5-17:28:55:4,47,123
12-5-17:28:55:5,47,144
12-5-17:28:55:6,48,126
12-5-17:28:55:7,49,134
12-5-17:28:55:8,50,143
12-5-17:28:55:9,51,124
12-5-17:28:56:10,52,213
12-5-17:28:56:1,53,148
12-5-17:28:56:2,53,181
12-5-17:28:56:3,54,142
12-5-17:28:56:4,53,110
12-5-17:28:56:5,52,114
12-5-17:28:56:6,53,170
12-5-17:28:56:7,54,167
12-5-17:28:56:8,53,106
12-5-17:28:56:9,54,192
12-5-17:28:57:10,53,122
12-5-17:28:57:1,53,168
12-5-17:28:57:2,53,60
12-5-17:28:57:3,51,56
12-5-17:28:57:4,52,104
12-5-17:28:57:5,52,88
12-5-17:28:57:6,52,63
12-5-17:28:57:7,52,138
12-5-17:28:57:8,51,98
12-5-17:28:57:9,50,46
12-5-17:28:58:10,50,47
12-5-17:28:58:1,50,49
12-5-17:28:58:2,50,34
12-5-17:28:58:3,50,77
12-5-17:28:58:4,50,75
12-5-17:28:58:5,50,61
12-5-17:28:58:6,51,119
12-5-17:28:58:7,50,42
12-5-17:28:58:8,51,58
12-5-17:28:58:9,50,24
12-5-17:28:59:10,50,24
12-5-17:28:59:1,50,28
12-5-17:28:59:2,50,46
12-5-17:28:59:3,50,28
12-5-17:28:59:4,50,41
12-5-17:28:59:5,50,25
12-5-17:28:59:6,50,66
12-5-17:28:59:7,50,38
12-5-17:28:59:8,50,89
12-5-17:28:59:9,50,75
12-5-17:29:0:10,50,85
12-5-17:29:0:1,51,48
12-5-17:29:0:2,51,96
12-5-17:29:0:3,50,43
12-5-17:29:0:4,50,49
12-5-17:29:0:5,50,68
12-5-17:29:0:6,50,41
12-5-17:29:0:7,49,43
12-5-17:29:0:8,49,62
12-5-17:29:0:9,50,58
12-5-17:29:1:10,49,65
12-5-17:29:1:1,50,90
12-5-17:29:1:2,50,38
12-5-17:29:1:3,49,47
12-5-17:29:1:4,51,41
12-5-17:29:1:5,51,55
12-5-17:29:1:6,51,71
12-5-17:29:1:7,51,178
12-5-17:29:1:8,51,101
12-5-17:29:1:9,51,89
12-5-17:29:2:10,52,78
12-5-17:29:2:1,51,38
12-5-17:29:2:2,51,33
12-5-17:29:2:3,51,31
12-5-17:29:2:4,51,28
12-5-17:29:2:5,51,25
12-5-17:29:2:6,52,29
12-5-17:29:2:7,52,24
12-5-17:29:2:8,53,46
12-5-17:29:2:9,53,16
12-5-17:29:3:10,53,32
12-5-17:29:3:1,51,38
12-5-17:29:3:2,52,23
12-5-17:29:3:3,51,16
12-5-17:29:3:4,51,30
12-5-17:29:3:5,51,28
12-5-17:29:3:6,52,21
12-5-17:29:3:7,52,31
12-5-17:29:3:8,52,27
12-5-17:29:3:9,52,26
12-5-17:29:4:10,51,28
12-5-17:29:4:1,52,25
12-5-17:29:4:2,52,18
12-5-17:29:4:3,52,24
12-5-17:29:4:4,52,30
12-5-17:29:4:5,52,26
12-5-17:29:4:6,51,19
12-5-17:29:4:7,52,31
12-5-17:29:4:8,51,27
12-5-17:29:4:9,52,18
12-5-17:29:5:10,50,17
12-5-17:29:5:1,51,36
12-5-17:29:5:2,52,17
12-5-17:29:5:3,52,23
12-5-17:29:5:4,52,41
12-5-17:29:5:5,52,26
12-5-17:29:5:6,52,23
12-5-17:29:5:7,51,20
12-5-17:29:5:8,52,37
12-5-17:29:5:9,52,14
12-5-17:29:6:10,52,21
12-5-17:29:6:1,52,15
12-5-17:29:6:2,52,23
12-5-17:29:6:3,52,24
12-5-17:29:6:4,52,21
12-5-17:29:6:5,52,19
12-5-17:29:6:6,52,20
12-5-17:29:6:7,52,21
12-5-17:29:6:8,51,13
12-5-17:29:6:9,51,26
12-5-17:29:7:10,53,17
12-5-17:29:7:1,52,23
12-5-17:29:7:2,52,24
12-5-17:29:7:3,51,37
12-5-17:29:7:4,50,35
12-5-17:29:7:5,50,15
12-5-17:29:7:6,50,26
12-5-17:29:7:7,51,26
12-5-17:29:7:8,52,28
12-5-17:29:7:9,51,31
12-5-17:29:8:10,51,16
12-5-17:29:8:1,51,18
12-5-17:29:8:2,50,32
12-5-17:29:8:3,50,14
12-5-17:29:8:4,50,20
12-5-17:29:8:5,51,17
12-5-17:29:8:6,50,16
12-5-17:29:8:7,51,23
12-5-17:29:8:8,50,16
12-5-17:29:8:9,51,19
12-5-17:29:9:10,52,25
12-5-17:29:9:1,52,25
12-5-17:29:9:2,52,27
12-5-17:29:9:3,52,36
12-5-17:29:9:4,52,20
12-5-17:29:9:5,52,20
12-5-17:29:9:6,52,24
12-5-17:29:9:7,52,21
12-5-17:29:9:8,51,22
12-5-17:29:9:9,51,37
12-5-17:29:10:10,50,27
12-5-17:29:10:1,51,32
12-5-17:29:10:2,51,21
12-5-17:29:10:3,51,30
12-5-17:29:10:4,52,31
12-5-17:29:10:5,51,20
12-5-17:29:10:6,52,28
12-5-17:29:10:7,51,30
12-5-17:29:10:8,52,23
12-5-17:29:10:9,52,29
12-5-17:29:11:10,51,34
12-5-17:29:11:1,52,23
12-5-17:29:11:2,52,19
12-5-17:29:11:3,52,32
12-5-17:29:11:4,52,29
12-5-17:29:11:5,51,22
12-5-17:29:11:6,51,25
12-5-17:29:11:7,51,20
12-5-17:29:11:8,52,23
12-5-17:29:11:9,52,13
12-5-17:29:12:10,52,38
12-5-17:29:12:1,52,21
12-5-17:29:12:2,53,39
12-5-17:29:12:3,52,42
12-5-17:29:12:4,52,41
12-5-17:29:12:5,52,21
12-5-17:29:12:6,52,29
12-5-17:29:12:7,52,26
12-5-17:29:12:8,52,39
12-5-17:29:12:9,52,22
12-5-17:29:13:10,53,17
12-5-17:29:13:1,51,19
12-5-17:29:13:2,52,25
12-5-17:29:13:3,53,19
12-5-17:29:13:4,52,17
12-5-17:29:13:5,51,17
12-5-17:29:13:6,52,20
12-5-17:29:13:7,53,21
12-5-17:29:13:8,53,21
12-5-17:29:13:9,53,25
12-5-17:29:14:10,53,26
12-5-17:29:14:1,52,14
12-5-17:29:14:2,53,19
12-5-17:29:14:3,53,26
12-5-17:29:14:4,53,26
12-5-17:29:14:5,54,39
12-5-17:29:14:6,52,29
12-5-17:29:14:7,52,39
12-5-17:29:14:8,51,20
12-5-17:29:14:9,51,24
12-5-17:29:15:10,51,17
12-5-17:29:15:1,52,29
12-5-17:29:15:2,51,17
12-5-17:29:15:3,52,13
12-5-17:29:15:4,51,29
12-5-17:29:15:5,51,14
12-5-17:29:15:6,50,27
12-5-17:29:15:7,50,19
12-5-17:29:15:8,50,14
12-5-17:29:15:9,50,36
12-5-17:29:16:10,51,32
12-5-17:29:16:1,51,29
12-5-17:29:16:2,51,44
12-5-17:29:16:3,51,39
12-5-17:29:16:4,51,47
12-5-17:29:16:5,49,28
12-5-17:29:16:6,50,50
12-5-17:29:16:7,50,27
12-5-17:29:16:8,50,36
12-5-17:29:16:9,51,21
12-5-17:29:17:10,51,18
12-5-17:29:17:1,51,41
12-5-17:29:17:2,51,43
12-5-17:29:17:3,51,19
12-5-17:29:17:4,51,40
12-5-17:29:17:5,51,23
12-5-17:29:17:6,51,22
12-5-17:29:17:7,52,19
12-5-17:29:17:8,52,29
12-5-17:29:17:9,52,25
12-5-17:29:18:10,52,19
12-5-17:29:18:1,52,21
12-5-17:29:18:2,51,19
12-5-17:29:18:3,52,32
12-5-17:29:18:4,51,33
12-5-17:29:18:5,51,17
12-5-17:29:18:6,51,18
12-5-17:29:18:7,51,11
12-5-17:29:18:8,51,22
12-5-17:29:18:9,51,19
12-5-17:29:19:10,50,22
12-5-17:29:19:1,51,19
12-5-17:29:19:2,50,23
12-5-17:29:19:3,51,26
12-5-17:29:19:4,51,29
12-5-17:29:19:5,51,24
12-5-17:29:19:6,51,19
12-5-17:29:19:7,51,40
12-5-17:29:19:8,51,24
12-5-17:29:19:9,51,33
12-5-17:29:20:10,52,19
12-5-17:29:20:1,51,41
12-5-17:29:20:2,52,35
12-5-17:29:20:3,51,26
12-5-17:29:20:4,50,22
12-5-17:29:20:5,50,19
12-5-17:29:20:6,50,40
12-5-17:29:20:7,50,26
12-5-17:29:20:8,51,25
12-5-17:29:20:9,50,23
12-5-17:29:21:10,51,22
12-5-17:29:21:1,51,36
12-5-17:29:21:2,51,21
12-5-17:29:21:3,51,33
12-5-17:29:21:4,51,20
12-5-17:29:21:5,50,30
12-5-17:29:21:6,50,31
12-5-17:29:21:7,50,31
12-5-17:29:21:8,52,24
12-5-17:29:21:9,52,28
12-5-17:29:22:10,52,31
12-5-17:29:22:1,52,42
12-5-17:29:22:2,52,27
12-5-17:29:22:3,51,20
12-5-17:29:22:4,51,21
12-5-17:29:22:5,51,33
12-5-17:29:22:6,51,23
12-5-17:29:22:7,51,22
12-5-17:29:22:8,51,14
12-5-17:29:22:9,51,28
12-5-17:29:23:10,51,18
12-5-17:29:23:1,50,17
12-5-17:29:23:2,50,25
12-5-17:29:23:3,51,19
12-5-17:29:23:4,51,28
12-5-17:29:23:5,51,16
12-5-17:29:23:6,52,17
12-5-17:29:23:7,51,37
12-5-17:29:23:8,51,51
12-5-17:29:23:9,51,19
12-5-17:29:24:10,51,21
12-5-17:29:24:1,50,26
12-5-17:29:24:2,51,26
12-5-17:29:24:3,51,33
12-5-17:29:24:4,51,38
12-5-17:29:24:5,52,38
12-5-17:29:24:6,52,19
12-5-17:29:24:7,51,31
12-5-17:29:24:8,51,26
12-5-17:29:24:9,51,26
12-5-17:29:25:10,50,29
12-5-17:29:25:1,51,28
12-5-17:29:25:2,52,37
12-5-17:29:25:3,52,22
12-5-17:29:25:4,51,12
12-5-17:29:25:5,52,20
12-5-17:29:25:6,50,15
12-5-17:29:25:7,49,13
12-5-17:29:25:8,50,21
12-5-17:29:25:9,51,18
12-5-17:29:26:10,51,15
12-5-17:29:26:1,51,16
12-5-17:29:26:2,51,17
12-5-17:29:26:3,51,22
12-5-17:29:26:4,50,17
12-5-17:29:26:5,50,19
12-5-17:29:26:6,50,16
12-5-17:29:26:7,49,15
12-5-17:29:26:8,51,19
12-5-17:29:26:9,50,13
12-5-17:29:27:10,51,15
12-5-17:29:27:1,51,32
12-5-17:29:27:2,50,11
12-5-17:29:27:3,50,17
12-5-17:29:27:4,50,17
12-5-17:29:27:5,51,29
12-5-17:29:27:6,51,29
12-5-17:29:27:7,51,16
12-5-17:29:27:8,51,16
12-5-17:29:27:9,51,17
12-5-17:29:28:10,51,17
12-5-17:29:28:1,50,11
12-5-17:29:28:2,51,15
12-5-17:29:28:3,50,52
12-5-17:29:28:4,50,18
12-5-17:29:28:5,50,26
12-5-17:29:28:6,51,24
12-5-17:29:28:7,51,15
12-5-17:29:28:8,51,28
12-5-17:29:28:9,51,12
12-5-17:29:29:10,50,17
12-5-17:29:29:1,49,18
12-5-17:29:29:2,50,15
12-5-17:29:29:3,50,19
12-5-17:29:29:4,51,26
12-5-17:29:29:5,51,12
12-5-17:29:29:6,52,18
12-5-17:29:29:7,51,15
12-5-17:29:29:8,49,25
12-5-17:29:29:9,50,21
12-5-17:29:30:10,49,24
12-5-17:29:30:1,49,20
12-5-17:29:30:2,50,28
12-5-17:29:30:3,51,22
12-5-17:29:30:4,51,15
12-5-17:29:30:5,52,26
12-5-17:29:30:6,51,15
12-5-17:29:30:7,50,14
12-5-17:29:30:8,51,29
12-5-17:29:30:9,50,27
12-5-17:29:31:10,51,18
12-5-17:29:31:1,51,22
12-5-17:29:31:2,52,33
12-5-17:29:31:3,52,36
12-5-17:29:31:4,51,29
12-5-17:29:31:5,50,18
12-5-17:29:31:6,50,26
12-5-17:29:31:7,51,35
12-5-17:29:31:8,51,32
12-5-17:29:31:9,51,23
12-5-17:29:32:10,51,29
12-5-17:29:32:1,51,23
12-5-17:29:32:2,50,17
12-5-17:29:32:3,50,24
12-5-17:29:32:4,49,28
12-5-17:29:32:5,50,17
12-5-17:29:32:6,49,22
12-5-17:29:32:7,51,22
12-5-17:29:32:8,51,16
12-5-17:29:32:9,51,21
12-5-17:29:33:10,51,19
12-5-17:29:33:1,50,23
12-5-17:29:33:2,49,26
12-5-17:29:33:3,49,19
12-5-17:29:33:4,49,12
12-5-17:29:33:5,50,16
12-5-17:29:33:6,50,33
12-5-17:29:33:7,51,20
12-5-17:29:33:8,51,14
12-5-17:29:33:9,50,12
12-5-17:29:34:10,50,18
12-5-17:29:34:1,50,26
12-5-17:29:34:2,49,38
12-5-17:29:34:3,51,26
12-5-17:29:34:4,51,15
12-5-17:29:34:5,50,15
12-5-17:29:34:6,51,14
12-5-17:29:34:7,51,23
12-5-17:29:34:8,50,35
12-5-17:29:34:9,49,17
12-5-17:29:35:10,50,13
12-5-17:29:35:1,50,31
12-5-17:29:35:2,50,24
12-5-17:29:35:3,51,13
12-5-17:29:35:4,51,14
12-5-17:29:35:5,51,29
12-5-17:29:35:6,49,22
12-5-17:29:35:7,50,19
12-5-17:29:35:8,49,23
12-5-17:29:35:9,50,29
12-5-17:29:36:10,50,23
12-5-17:29:36:1,52,18
12-5-17:29:36:2,51,18
12-5-17:29:36:3,51,13
12-5-17:29:36:4,50,13
12-5-17:29:36:5,50,20
12-5-17:29:36:6,50,22
12-5-17:29:36:7,50,23
12-5-17:29:36:8,50,23
12-5-17:29:36:9,51,21
12-5-17:29:37:10,51,19
12-5-17:29:37:1,51,43
12-5-17:29:37:2,51,43
12-5-17:29:37:3,50,35
12-5-17:29:37:4,50,43
12-5-17:29:37:5,49,52
12-5-17:29:37:6,50,34
12-5-17:29:37:7,50,44
12-5-17:29:37:8,51,61
12-5-17:29:37:9,51,70
12-5-17:29:38:10,50,37
12-5-17:29:38:1,49,41
12-5-17:29:38:2,50,18
12-5-17:29:38:3,49,57
12-5-17:29:38:4,49,36
12-5-17:29:38:5,50,58
12-5-17:29:38:6,50,39
12-5-17:29:38:7,49,70
12-5-17:29:38:8,49,38
12-5-17:29:38:9,49,52
12-5-17:29:39:10,49,45
12-5-17:29:39:1,49,87
12-5-17:29:39:2,49,28
12-5-17:29:39:3,49,51
12-5-17:29:39:4,50,44
12-5-17:29:39:5,49,37
12-5-17:29:39:6,48,26
12-5-17:29:39:7,47,62
12-5-17:29:39:8,47,36
12-5-17:29:39:9,47,45
12-5-17:29:40:10,47,42
12-5-17:29:40:1,47,99
12-5-17:29:40:2,48,29
12-5-17:29:40:3,48,40
12-5-17:29:40:4,48,41
12-5-17:29:40:5,48,37
12-5-17:29:40:6,45,18
12-5-17:29:40:7,46,43
12-5-17:29:40:8,46,21
12-5-17:29:40:9,47,29
12-5-17:29:41:10,48,14
12-5-17:29:41:1,49,24
12-5-17:29:41:2,47,44
12-5-17:29:41:3,47,27
12-5-17:29:41:4,47,32
12-5-17:29:41:5,47,21
12-5-17:29:41:6,47,22
12-5-17:29:41:7,47,23
12-5-17:29:41:8,47,30
12-5-17:29:41:9,46,21
12-5-17:29:42:10,47,40
12-5-17:29:42:1,47,35
12-5-17:29:42:2,47,35
12-5-17:29:42:3,47,40
12-5-17:29:42:4,47,45
12-5-17:29:42:5,47,83
12-5-17:29:42:6,47,26
12-5-17:29:42:7,47,49
12-5-17:29:42:8,47,53
12-5-17:29:42:9,48,66
12-5-17:29:43:10,48,117
12-5-17:29:43:1,48,96
12-5-17:29:43:2,47,78
12-5-17:29:43:3,48,96
12-5-17:29:43:4,48,100
12-5-17:29:43:5,48,74
12-5-17:29:43:6,48,63
12-5-17:29:43:7,49,52
12-5-17:29:43:8,49,110
12-5-17:29:43:9,49,97
12-5-17:29:44:10,48,106
12-5-17:29:44:1,49,120
12-5-17:29:44:2,49,129
12-5-17:29:44:3,49,128
12-5-17:29:44:4,48,163
12-5-17:29:44:5,48,123
12-5-17:29:44:6,48,59
12-5-17:29:44:7,50,131
12-5-17:29:44:8,49,108
12-5-17:29:44:9,50,126
12-5-17:29:45:10,50,108
12-5-17:29:45:1,50,158
12-5-17:29:45:2,50,115
12-5-17:29:45:3,50,88
12-5-17:29:45:4,50,103
12-5-17:29:45:5,49,98
12-5-17:29:45:6,50,76
12-5-17:29:45:7,50,76
12-5-17:29:45:8,50,81
12-5-17:29:45:9,50,81
12-5-17:29:46:10,50,55
12-5-17:29:46:1,50,55
12-5-17:29:46:2,50,37
12-5-17:29:46:3,50,37
12-5-17:29:46:4,50,47
12-5-17:29:46:5,50,64
12-5-17:29:46:6,49,46
12-5-17:29:46:7,49,58
12-5-17:29:46:8,49,49
12-5-17:29:46:9,49,49
12-5-17:29:47:10,49,62
12-5-17:29:47:1,49,65
12-5-17:29:47:2,50,37
12-5-17:29:47:3,49,36
12-5-17:29:47:4,49,41
12-5-17:29:47:5,49,32
12-5-17:29:47:6,49,23
12-5-17:29:47:7,49,22
12-5-17:29:47:8,49,34
12-5-17:29:47:9,50,48
12-5-17:29:48:10,49,28
12-5-17:29:48:1,50,21
12-5-17:29:48:2,50,31
12-5-17:29:48:3,49,34
12-5-17:29:48:4,50,29
12-5-17:29:48:5,49,22
12-5-17:29:48:6,49,21
12-5-17:29:48:7,49,23
12-5-17:29:48:8,49,26
12-5-17:29:48:9,49,25
12-5-17:29:49:10,49,19
12-5-17:29:49:1,50,31
12-5-17:29:49:2,48,38
12-5-17:29:49:3,50,24
12-5-17:29:49:4,49,17
12-5-17:29:49:5,49,23
12-5-17:29:49:6,49,45
12-5-17:29:49:7,49,19
12-5-17:29:49:8,50,22
12-5-17:29:49:9,49,25
12-5-17:29:50:10,49,19
12-5-17:29:50:1,50,23
12-5-17:29:50:2,50,22
12-5-17:29:50:3,50,33
12-5-17:29:50:4,50,27
12-5-17:29:50:5,50,39
12-5-17:29:50:6,49,29
12-5-17:29:50:7,49,37
12-5-17:29:50:8,49,20
12-5-17:29:50:9,49,23
12-5-17:29:51:10,49,27
12-5-17:29:51:1,49,20
12-5-17:29:51:2,49,30
12-5-17:29:51:3,49,15
12-5-17:29:51:4,49,36
12-5-17:29:51:5,49,15
12-5-17:29:51:6,49,16
12-5-17:29:51:7,49,30
12-5-17:29:51:8,49,27
12-5-17:29:51:9,49,32
12-5-17:29:52:10,49,20
12-5-17:29:52:1,50,19
12-5-17:29:52:2,49,22
12-5-17:29:52:3,49,19
12-5-17:29:52:4,49,18
12-5-17:29:52:5,49,29
12-5-17:29:52:6,49,27
12-5-17:29:52:7,48,16
12-5-17:29:52:8,48,17
12-5-17:29:52:9,49,22
12-5-17:29:53:10,48,25
12-5-17:29:53:1,48,23
12-5-17:29:53:2,48,29
12-5-17:29:53:3,48,15
12-5-17:29:53:4,48,14
12-5-17:29:53:5,48,20
12-5-17:29:53:6,48,36
12-5-17:29:53:7,48,28
12-5-17:29:53:8,48,38
12-5-17:29:53:9,48,30
12-5-17:29:54:10,48,33
12-5-17:29:54:1,48,24
12-5-17:29:54:2,48,34
12-5-17:29:54:3,48,32
12-5-17:29:54:4,48,20
12-5-17:29:54:5,47,18
12-5-17:29:54:6,48,30
12-5-17:29:54:7,48,28
12-5-17:29:54:8,48,28
12-5-17:29:54:9,48,22
12-5-17:29:55:10,47,19
12-5-17:29:55:1,47,14
12-5-17:29:55:2,47,18
12-5-17:29:55:3,46,18
12-5-17:29:55:4,48,28
12-5-17:29:55:5,47,21
12-5-17:29:55:6,47,14
12-5-17:29:55:7,48,16
12-5-17:29:55:8,47,12
12-5-17:29:55:9,48,15
12-5-17:29:56:10,48,28
12-5-17:29:56:1,48,20
12-5-17:29:56:2,48,13
12-5-17:29:56:3,48,22
12-5-17:29:56:4,48,9
12-5-17:29:56:5,48,12
12-5-17:29:56:6,48,16
12-5-17:29:56:7,49,13
12-5-17:29:56:8,48,11
12-5-17:29:56:9,48,24
12-5-17:29:57:10,49,15
12-5-17:29:57:1,49,14
12-5-17:29:57:2,49,12
12-5-17:29:57:3,49,13
12-5-17:29:57:4,48,13
12-5-17:29:57:5,49,19
12-5-17:29:57:6,48,12
12-5-17:29:57:7,49,19
12-5-17:29:57:8,49,16
12-5-17:29:57:9,49,10
12-5-17:29:58:10,50,26
12-5-17:29:58:1,50,27
12-5-17:29:58:2,50,18
12-5-17:29:58:3,50,19
12-5-17:29:58:4,49,11
12-5-17:29:58:5,49,25
12-5-17:29:58:6,49,15
12-5-17:29:58:7,49,23
12-5-17:29:58:8,49,29
12-5-17:29:58:9,49,22
12-5-17:29:59:10,49,22
12-5-17:29:59:1,50,18
12-5-17:29:59:2,49,13
12-5-17:29:59:3,49,14
12-5-17:29:59:4,50,13
12-5-17:29:59:5,50,14
12-5-17:29:59:6,50,13
12-5-17:29:59:7,49,26
12-5-17:29:59:8,49,27
12-5-17:29:59:9,49,22
12-5-17:30:0:10,49,27
12-5-17:30:0:1,50,17
12-5-17:30:0:2,49,24
12-5-17:30:0:3,49,15
12-5-17:30:0:4,48,25
12-5-17:30:0:5,49,16
12-5-17:30:0:6,49,17
12-5-17:30:0:7,49,19
12-5-17:30:0:8,49,23
12-5-17:30:0:9,49,17
12-5-17:30:1:10,49,22
12-5-17:30:1:1,49,17
12-5-17:30:1:2,49,13
12-5-17:30:1:3,49,16
12-5-17:30:1:4,49,16
12-5-17:30:1:5,49,21
12-5-17:30:1:6,49,16
12-5-17:30:1:7,50,12
12-5-17:30:1:8,49,24
12-5-17:30:1:9,49,18
12-5-17:30:2:10,48,24
12-5-17:30:2:1,49,14
12-5-17:30:2:2,49,24
12-5-17:30:2:3,48,24
12-5-17:30:2:4,48,33
12-5-17:30:2:5,48,23
12-5-17:30:2:6,48,29
12-5-17:30:2:7,48,49
12-5-17:30:2:8,48,29
12-5-17:30:2:9,49,25
12-5-17:30:3:10,48,20
12-5-17:30:3:1,47,14
12-5-17:30:3:2,47,11
12-5-17:30:3:3,47,15
12-5-17:30:3:4,49,13
12-5-17:30:3:5,49,15
12-5-17:30:3:6,48,17
12-5-17:30:3:7,48,16
12-5-17:30:3:8,48,58
12-5-17:30:3:9,48,23
12-5-17:30:4:10,48,24
12-5-17:30:4:1,48,28
12-5-17:30:4:2,48,28
12-5-17:30:4:3,48,26
12-5-17:30:4:4,48,26
12-5-17:30:4:5,48,29
12-5-17:30:4:6,48,23
12-5-17:30:4:7,48,20
12-5-17:30:4:8,48,30
12-5-17:30:4:9,48,29
12-5-17:30:5:10,48,25
12-5-17:30:5:1,48,16
12-5-17:30:5:2,48,17
12-5-17:30:5:3,49,21
12-5-17:30:5:4,47,26
12-5-17:30:5:5,48,17
12-5-17:30:5:6,48,12
12-5-17:30:5:7,48,20
12-5-17:30:5:8,47,15
12-5-17:30:5:9,47,14
12-5-17:30:6:10,48,15
12-5-17:30:6:1,47,14
12-5-17:30:6:2,48,11
12-5-17:30:6:3,48,31
12-5-17:30:6:4,48,14
12-5-17:30:6:5,47,31
12-5-17:30:6:6,48,14
12-5-17:30:6:7,48,20
12-5-17:30:6:8,48,22
12-5-17:30:6:9,48,19
12-5-17:30:7:10,48,19
12-5-17:30:7:1,48,21
12-5-17:30:7:2,47,15
12-5-17:30:7:3,48,17
12-5-17:30:7:4,47,14
12-5-17:30:7:5,47,14
12-5-17:30:7:6,48,15
12-5-17:30:7:7,48,22
12-5-17:30:7:8,48,14
12-5-17:30:7:9,48,9
12-5-17:30:8:10,48,12
12-5-17:30:8:1,47,14
12-5-17:30:8:2,47,12
12-5-17:30:8:3,48,39
12-5-17:30:8:4,47,15
12-5-17:30:8:5,48,26
12-5-17:30:8:6,48,24
12-5-17:30:8:7,47,18
12-5-17:30:8:8,48,14
12-5-17:30:8:9,48,14
12-5-17:30:9:10,48,9
12-5-17:30:9:1,48,32
12-5-17:30:9:2,48,23
12-5-17:30:9:3,48,16
12-5-17:30:9:4,48,19
12-5-17:30:9:5,48,13
12-5-17:30:9:6,48,20
12-5-17:30:9:7,48,12
12-5-17:30:9:8,48,10
12-5-17:30:9:9,48,35
12-5-17:30:10:10,48,23
12-5-17:30:10:1,48,21
12-5-17:30:10:2,48,13
12-5-17:30:10:3,48,14
12-5-17:30:10:4,49,29
12-5-17:30:10:5,48,14
12-5-17:30:10:6,48,18
12-5-17:30:10:7,48,31
12-5-17:30:10:8,48,45
12-5-17:30:10:9,48,14
12-5-17:30:11:10,48,15
12-5-17:30:11:1,48,22
12-5-17:30:11:2,49,25
12-5-17:30:11:3,49,19
12-5-17:30:11:4,48,13
12-5-17:30:11:5,49,29
12-5-17:30:11:6,48,22
12-5-17:30:11:7,48,17
12-5-17:30:11:8,48,13
12-5-17:30:11:9,48,14
12-5-17:30:12:10,48,27
12-5-17:30:12:1,48,16
12-5-17:30:12:2,48,33
12-5-17:30:12:3,48,16
12-5-17:30:12:4,48,35
12-5-17:30:12:5,47,13
12-5-17:30:12:6,48,20
12-5-17:30:12:7,48,11
12-5-17:30:12:8,48,28
12-5-17:30:12:9,48,30
12-5-17:30:13:10,48,22
12-5-17:30:13:1,48,22
12-5-17:30:13:2,48,23
12-5-17:30:13:3,49,13
12-5-17:30:13:4,49,25
12-5-17:30:13:5,48,23
12-5-17:30:13:6,48,21
12-5-17:30:13:7,47,11
12-5-17:30:13:8,48,22
12-5-17:30:13:9,48,15
12-5-17:30:14:10,48,11
12-5-17:30:14:1,48,19
12-5-17:30:14:2,48,21
12-5-17:30:14:3,48,13
12-5-17:30:14:4,48,28
12-5-17:30:14:5,48,19
12-5-17:30:14:6,48,28
12-5-17:30:14:7,48,19
12-5-17:30:14:8,49,11
12-5-17:30:14:9,48,12
12-5-17:30:15:10,48,42
12-5-17:30:15:1,47,14
12-5-17:30:15:2,48,12
12-5-17:30:15:3,47,13
12-5-17:30:15:4,48,10
12-5-17:30:15:5,48,26
12-5-17:30:15:6,47,17
12-5-17:30:15:7,48,17
12-5-17:30:15:8,48,17
12-5-17:30:15:9,48,13
12-5-17:30:16:10,48,28
12-5-17:30:16:1,48,18
12-5-17:30:16:2,48,15
12-5-17:30:16:3,48,30
12-5-17:30:16:4,48,12
12-5-17:30:16:5,48,33
12-5-17:30:16:6,47,12
12-5-17:30:16:7,47,18
12-5-17:30:16:8,47,12
12-5-17:30:16:9,47,13
12-5-17:30:17:10,48,18
12-5-17:30:17:1,48,29
12-5-17:30:17:2,47,13
12-5-17:30:17:3,48,11
12-5-17:30:17:4,47,13
12-5-17:30:17:5,47,31
12-5-17:30:17:6,46,17
12-5-17:30:17:7,45,15
12-5-17:30:17:8,44,19
12-5-17:30:17:9,45,27
12-5-17:30:18:10,45,12
12-5-17:30:18:1,46,13
12-5-17:30:18:2,45,16
12-5-17:30:18:3,46,21
12-5-17:30:18:4,45,18
12-5-17:30:18:5,45,18
12-5-17:30:18:6,44,11
12-5-17:30:18:7,42,11
12-5-17:30:18:8,43,31
12-5-17:30:18:9,43,17
12-5-17:30:19:10,43,18
12-5-17:30:19:1,43,14
12-5-17:30:19:2,43,15
12-5-17:30:19:3,44,17
12-5-17:30:19:4,44,13
12-5-17:30:19:5,46,17
